num_date_time,answer
1 2020-08-28 17,8782.022
1 2020-08-28 18,8780.319
1 2020-08-28 19,8773.401
1 2020-08-28 20,8740.797
1 2020-08-28 21,8722.911
1 2020-08-28 22,8729.94
1 2020-08-28 23,8720.578
1 2020-08-29 00,8747.599
1 2020-08-29 01,8718.896
1 2020-08-29 02,8717.425
1 2020-08-29 03,8694.006
1 2020-08-29 04,8608.522
1 2020-08-29 05,8580.5625
1 2020-08-29 06,8634.784
1 2020-08-29 07,8639.135
1 2020-08-29 08,8646.472
1 2020-08-29 09,8698.398
1 2020-08-29 10,8722.968
1 2020-08-29 11,8719.324
1 2020-08-29 12,8725.475
1 2020-08-29 13,8768.18
1 2020-08-29 14,8788.071
1 2020-08-29 15,8775.913
1 2020-08-29 16,8774.588
1 2020-08-29 17,8769.331
1 2020-08-29 18,8731.312
1 2020-08-29 19,8740.486
1 2020-08-29 20,8710.189
1 2020-08-29 21,8642.686
1 2020-08-29 22,8608.09
1 2020-08-29 23,8618.188
1 2020-08-30 00,8601.511
1 2020-08-30 01,8614.758
1 2020-08-30 02,8594.85
1 2020-08-30 03,8579.158
1 2020-08-30 04,8572.137
1 2020-08-30 05,8566.575
1 2020-08-30 06,8572.299
1 2020-08-30 07,8586.753
1 2020-08-30 08,8593.464
1 2020-08-30 09,8656.174
1 2020-08-30 10,8684.17
1 2020-08-30 11,8699.799
1 2020-08-30 12,8753.315
1 2020-08-30 13,8732.519
1 2020-08-30 14,8736.937
1 2020-08-30 15,8732.8
1 2020-08-30 16,8748.315
1 2020-08-30 17,8751.246
1 2020-08-30 18,8747.352
1 2020-08-30 19,8736.504
1 2020-08-30 20,8736.448
1 2020-08-30 21,8701.009
1 2020-08-30 22,8634.255
1 2020-08-30 23,8591.08
1 2020-08-31 00,8581.148
1 2020-08-31 01,8562.043
1 2020-08-31 02,8564.195
1 2020-08-31 03,8524.31
1 2020-08-31 04,8529.998
1 2020-08-31 05,8535.678
1 2020-08-31 06,8511.72
1 2020-08-31 07,8523.349
1 2020-08-31 08,8538.82
1 2020-08-31 09,8597.765
1 2020-08-31 10,8608.121
1 2020-08-31 11,8646.873
1 2020-08-31 12,8631.332
1 2020-08-31 13,8667.281
1 2020-08-31 14,8718.41
1 2020-08-31 15,8769.725
1 2020-08-31 16,8758.062
1 2020-08-31 17,8774.837
1 2020-08-31 18,8724.366
1 2020-08-31 19,8658.131
1 2020-08-31 20,8637.174
1 2020-08-31 21,8652.631
1 2020-08-31 22,8682.318
1 2020-08-31 23,8690.038
2 2020-08-25 00,1112.2001
2 2020-08-25 01,1129.5994
2 2020-08-25 02,1091.8027
2 2020-08-25 03,1128.8269
2 2020-08-25 04,1070.8789
2 2020-08-25 05,1055.7225
2 2020-08-25 06,1111.9823
2 2020-08-25 07,1481.7593
2 2020-08-25 08,2267.0347
2 2020-08-25 09,2261.6895
2 2020-08-25 10,2089.598
2 2020-08-25 11,1864.5988
2 2020-08-25 12,2042.542
2 2020-08-25 13,2012.1144
2 2020-08-25 14,2060.6953
2 2020-08-25 15,2026.1296
2 2020-08-25 16,1680.464
2 2020-08-25 17,1613.7281
2 2020-08-25 18,1560.1824
2 2020-08-25 19,1362.4558
2 2020-08-25 20,1198.5037
2 2020-08-25 21,1197.5736
2 2020-08-25 22,1134.4121
2 2020-08-25 23,1111.3553
2 2020-08-26 00,1044.3594
2 2020-08-26 01,1163.2811
2 2020-08-26 02,1224.8022
2 2020-08-26 03,1130.1826
2 2020-08-26 04,1145.6243
2 2020-08-26 05,1113.9879
2 2020-08-26 06,1153.9027
2 2020-08-26 07,1602.575
2 2020-08-26 08,1940.29
2 2020-08-26 09,1977.0775
2 2020-08-26 10,2016.8761
2 2020-08-26 11,2037.266
2 2020-08-26 12,2049.9238
2 2020-08-26 13,2046.7915
2 2020-08-26 14,1994.0742
2 2020-08-26 15,1978.1609
2 2020-08-26 16,1959.7251
2 2020-08-26 17,1884.5032
2 2020-08-26 18,1488.7411
2 2020-08-26 19,1330.6272
2 2020-08-26 20,1197.1251
2 2020-08-26 21,1172.3668
2 2020-08-26 22,1184.1393
2 2020-08-26 23,1111.497
2 2020-08-27 00,1111.0775
2 2020-08-27 01,1086.3383
2 2020-08-27 02,1059.8606
2 2020-08-27 03,1060.0233
2 2020-08-27 04,1052.5287
2 2020-08-27 05,1029.1681
2 2020-08-27 06,1079.647
2 2020-08-27 07,1454.7732
2 2020-08-27 08,1888.0015
2 2020-08-27 09,1908.0994
2 2020-08-27 10,1869.4812
2 2020-08-27 11,1943.2057
2 2020-08-27 12,1936.902
2 2020-08-27 13,1919.8022
2 2020-08-27 14,1983.3461
2 2020-08-27 15,1951.6876
2 2020-08-27 16,1918.4324
2 2020-08-27 17,1679.3844
2 2020-08-27 18,1569.9764
2 2020-08-27 19,1326.3501
2 2020-08-27 20,1210.0142
2 2020-08-27 21,1129.6959
2 2020-08-27 22,1122.5186
2 2020-08-27 23,1095.756
2 2020-08-28 00,1085.912
2 2020-08-28 01,1078.7719
2 2020-08-28 02,1065.3683
2 2020-08-28 03,1044.4283
2 2020-08-28 04,1056.4631
2 2020-08-28 05,1051.5312
2 2020-08-28 06,1084.0942
2 2020-08-28 07,1405.0742
2 2020-08-28 08,1952.4755
2 2020-08-28 09,1939.634
2 2020-08-28 10,1963.471
2 2020-08-28 11,1971.7197
2 2020-08-28 12,2016.0554
2 2020-08-28 13,2002.8323
2 2020-08-28 14,1778.3488
2 2020-08-28 15,1981.1042
2 2020-08-28 16,1948.4935
2 2020-08-28 17,1891.0055
2 2020-08-28 18,1501.3276
2 2020-08-28 19,1327.0411
2 2020-08-28 20,1223.5557
2 2020-08-28 21,1176.38
2 2020-08-28 22,1114.3494
2 2020-08-28 23,1099.6099
2 2020-08-29 00,1059.5645
2 2020-08-29 01,1051.0059
2 2020-08-29 02,1050.3668
2 2020-08-29 03,1005.2963
2 2020-08-29 04,1019.03546
2 2020-08-29 05,1027.4891
2 2020-08-29 06,1117.6835
2 2020-08-29 07,1160.3334
2 2020-08-29 08,1266.6292
2 2020-08-29 09,1303.2806
2 2020-08-29 10,1263.6488
2 2020-08-29 11,1295.9232
2 2020-08-29 12,1294.6498
2 2020-08-29 13,1311.1849
2 2020-08-29 14,1304.3997
2 2020-08-29 15,1180.9021
2 2020-08-29 16,1222.354
2 2020-08-29 17,1560.9177
2 2020-08-29 18,1206.0175
2 2020-08-29 19,1132.8684
2 2020-08-29 20,1149.8551
2 2020-08-29 21,1108.5068
2 2020-08-29 22,1098.2168
2 2020-08-29 23,1042.1625
2 2020-08-30 00,1045.4822
2 2020-08-30 01,1086.4176
2 2020-08-30 02,1176.9747
2 2020-08-30 03,1049.1035
2 2020-08-30 04,1042.1593
2 2020-08-30 05,1054.0314
2 2020-08-30 06,1063.8672
2 2020-08-30 07,1122.9207
2 2020-08-30 08,1215.7979
2 2020-08-30 09,1223.14
2 2020-08-30 10,1200.666
2 2020-08-30 11,1115.4626
2 2020-08-30 12,1365.8707
2 2020-08-30 13,1377.8662
2 2020-08-30 14,1411.0906
2 2020-08-30 15,1134.6937
2 2020-08-30 16,1187.8652
2 2020-08-30 17,1180.3502
2 2020-08-30 18,1174.7494
2 2020-08-30 19,1177.925
2 2020-08-30 20,1132.8182
2 2020-08-30 21,1096.9009
2 2020-08-30 22,1069.5072
2 2020-08-30 23,1034.0005
2 2020-08-31 00,1022.8525
2 2020-08-31 01,1008.52844
2 2020-08-31 02,1011.26917
2 2020-08-31 03,1003.2768
2 2020-08-31 04,993.6991
2 2020-08-31 05,1021.8177
2 2020-08-31 06,1045.0226
2 2020-08-31 07,1417.456
2 2020-08-31 08,1438.0658
2 2020-08-31 09,1799.2378
2 2020-08-31 10,1746.0396
2 2020-08-31 11,1526.4688
2 2020-08-31 12,1633.4459
2 2020-08-31 13,1877.8671
2 2020-08-31 14,1855.7974
2 2020-08-31 15,1835.2681
2 2020-08-31 16,1784.2026
2 2020-08-31 17,1748.7922
2 2020-08-31 18,1415.4904
2 2020-08-31 19,1183.2844
2 2020-08-31 20,1152.7815
2 2020-08-31 21,1142.4845
2 2020-08-31 22,1132.4272
2 2020-08-31 23,1116.0107
3 2020-08-25 00,3461.7703
3 2020-08-25 01,3444.6902
3 2020-08-25 02,3480.008
3 2020-08-25 03,3470.1223
3 2020-08-25 04,3459.1733
3 2020-08-25 05,3470.7566
3 2020-08-25 06,3483.0374
3 2020-08-25 07,3473.6716
3 2020-08-25 08,3504.0518
3 2020-08-25 09,3505.3018
3 2020-08-25 10,3417.866
3 2020-08-25 11,3464.7537
3 2020-08-25 12,3459.5564
3 2020-08-25 13,3491.9214
3 2020-08-25 14,3510.1306
3 2020-08-25 15,3546.4768
3 2020-08-25 16,3528.0557
3 2020-08-25 17,3497.2664
3 2020-08-25 18,3472.6284
3 2020-08-25 19,3494.6685
3 2020-08-25 20,3488.8462
3 2020-08-25 21,3470.438
3 2020-08-25 22,3502.889
3 2020-08-25 23,3604.681
3 2020-08-26 00,3502.4023
3 2020-08-26 01,3552.914
3 2020-08-26 02,3482.0474
3 2020-08-26 03,3459.5083
3 2020-08-26 04,3453.0881
3 2020-08-26 05,3502.5635
3 2020-08-26 06,3520.3992
3 2020-08-26 07,3503.5032
3 2020-08-26 08,3477.53
3 2020-08-26 09,3566.7524
3 2020-08-26 10,3532.4346
3 2020-08-26 11,3560.507
3 2020-08-26 12,3510.0198
3 2020-08-26 13,3399.1814
3 2020-08-26 14,3566.811
3 2020-08-26 15,3594.6921
3 2020-08-26 16,3577.626
3 2020-08-26 17,3560.4993
3 2020-08-26 18,3482.328
3 2020-08-26 19,3446.513
3 2020-08-26 20,3479.5989
3 2020-08-26 21,3468.9731
3 2020-08-26 22,3508.719
3 2020-08-26 23,3471.3345
3 2020-08-27 00,3463.1887
3 2020-08-27 01,3452.8057
3 2020-08-27 02,3429.2422
3 2020-08-27 03,3462.0059
3 2020-08-27 04,3443.5476
3 2020-08-27 05,3473.8162
3 2020-08-27 06,3486.892
3 2020-08-27 07,3537.042
3 2020-08-27 08,3452.2046
3 2020-08-27 09,3465.5034
3 2020-08-27 10,3509.1833
3 2020-08-27 11,3561.1821
3 2020-08-27 12,3546.008
3 2020-08-27 13,3558.0132
3 2020-08-27 14,3553.4004
3 2020-08-27 15,3598.508
3 2020-08-27 16,3563.4136
3 2020-08-27 17,3555.2798
3 2020-08-27 18,3531.5034
3 2020-08-27 19,3522.167
3 2020-08-27 20,3413.1948
3 2020-08-27 21,3435.6582
3 2020-08-27 22,3488.813
3 2020-08-27 23,3466.1118
3 2020-08-28 00,3478.7322
3 2020-08-28 01,3464.194
3 2020-08-28 02,3454.4946
3 2020-08-28 03,3486.7578
3 2020-08-28 04,3455.0781
3 2020-08-28 05,3458.6191
3 2020-08-28 06,3534.7974
3 2020-08-28 07,3571.6963
3 2020-08-28 08,3454.6172
3 2020-08-28 09,3580.1895
3 2020-08-28 10,3509.2012
3 2020-08-28 11,3508.6565
3 2020-08-28 12,3491.7083
3 2020-08-28 13,3553.771
3 2020-08-28 14,3567.8362
3 2020-08-28 15,3575.2197
3 2020-08-28 16,3612.87
3 2020-08-28 17,3635.939
3 2020-08-28 18,3555.546
3 2020-08-28 19,3467.5452
3 2020-08-28 20,3482.0894
3 2020-08-28 21,3461.9495
3 2020-08-28 22,3438.8467
3 2020-08-28 23,3542.0251
3 2020-08-29 00,3479.3203
3 2020-08-29 01,3454.9749
3 2020-08-29 02,3483.1692
3 2020-08-29 03,3470.0925
3 2020-08-29 04,3436.2554
3 2020-08-29 05,3442.9385
3 2020-08-29 06,3471.8508
3 2020-08-29 07,3458.4272
3 2020-08-29 08,3432.4722
3 2020-08-29 09,3444.155
3 2020-08-29 10,3503.546
3 2020-08-29 11,3520.8213
3 2020-08-29 12,3606.2495
3 2020-08-29 13,3527.786
3 2020-08-29 14,3496.0547
3 2020-08-29 15,3524.4194
3 2020-08-29 16,3522.0347
3 2020-08-29 17,3476.05
3 2020-08-29 18,3469.6418
3 2020-08-29 19,3414.0586
3 2020-08-29 20,3459.6853
3 2020-08-29 21,3470.905
3 2020-08-29 22,3497.0637
3 2020-08-29 23,3484.2163
3 2020-08-30 00,3504.4238
3 2020-08-30 01,3507.3088
3 2020-08-30 02,3466.2988
3 2020-08-30 03,3446.3381
3 2020-08-30 04,3447.243
3 2020-08-30 05,3485.9365
3 2020-08-30 06,3520.5664
3 2020-08-30 07,3451.3052
3 2020-08-30 08,3410.6516
3 2020-08-30 09,3439.6528
3 2020-08-30 10,3419.5696
3 2020-08-30 11,3469.5208
3 2020-08-30 12,3464.8691
3 2020-08-30 13,3498.2307
3 2020-08-30 14,3402.064
3 2020-08-30 15,3387.6516
3 2020-08-30 16,3392.9656
3 2020-08-30 17,3371.4578
3 2020-08-30 18,3437.7375
3 2020-08-30 19,3377.2683
3 2020-08-30 20,3367.4358
3 2020-08-30 21,3435.6638
3 2020-08-30 22,3487.2168
3 2020-08-30 23,3398.6838
3 2020-08-31 00,3440.8513
3 2020-08-31 01,3410.7559
3 2020-08-31 02,3445.6804
3 2020-08-31 03,3450.522
3 2020-08-31 04,3470.013
3 2020-08-31 05,3466.757
3 2020-08-31 06,3458.7122
3 2020-08-31 07,3400.5186
3 2020-08-31 08,3411.5217
3 2020-08-31 09,3430.9727
3 2020-08-31 10,3441.5415
3 2020-08-31 11,3452.6606
3 2020-08-31 12,3499.1316
3 2020-08-31 13,3503.6921
3 2020-08-31 14,3462.23
3 2020-08-31 15,3483.3381
3 2020-08-31 16,3523.0579
3 2020-08-31 17,3514.6692
3 2020-08-31 18,3531.6917
3 2020-08-31 19,3513.9946
3 2020-08-31 20,3478.3398
3 2020-08-31 21,3438.177
3 2020-08-31 22,3419.164
3 2020-08-31 23,3406.8835
4 2020-08-25 00,404.29877
4 2020-08-25 01,392.65155
4 2020-08-25 02,358.95502
4 2020-08-25 03,353.13904
4 2020-08-25 04,365.7305
4 2020-08-25 05,278.09875
4 2020-08-25 06,318.00296
4 2020-08-25 07,340.37524
4 2020-08-25 08,579.132
4 2020-08-25 09,908.9421
4 2020-08-25 10,1153.7957
4 2020-08-25 11,1601.8246
4 2020-08-25 12,1546.0548
4 2020-08-25 13,1524.0526
4 2020-08-25 14,1560.8468
4 2020-08-25 15,1594.4851
4 2020-08-25 16,1530.8605
4 2020-08-25 17,1426.6981
4 2020-08-25 18,1172.0531
4 2020-08-25 19,878.9185
4 2020-08-25 20,733.46564
4 2020-08-25 21,545.128
4 2020-08-25 22,501.47614
4 2020-08-25 23,445.3101
4 2020-08-26 00,467.6994
4 2020-08-26 01,366.43814
4 2020-08-26 02,370.08334
4 2020-08-26 03,377.24652
4 2020-08-26 04,371.74237
4 2020-08-26 05,350.93893
4 2020-08-26 06,317.45798
4 2020-08-26 07,385.39203
4 2020-08-26 08,519.4819
4 2020-08-26 09,1098.0298
4 2020-08-26 10,1417.6023
4 2020-08-26 11,1594.7823
4 2020-08-26 12,1575.6881
4 2020-08-26 13,1360.6417
4 2020-08-26 14,1466.4679
4 2020-08-26 15,1542.897
4 2020-08-26 16,1613.52
4 2020-08-26 17,1542.1012
4 2020-08-26 18,1293.1688
4 2020-08-26 19,898.8598
4 2020-08-26 20,767.735
4 2020-08-26 21,552.11145
4 2020-08-26 22,530.72296
4 2020-08-26 23,404.80646
4 2020-08-27 00,336.41614
4 2020-08-27 01,473.70218
4 2020-08-27 02,324.45975
4 2020-08-27 03,299.56906
4 2020-08-27 04,345.59192
4 2020-08-27 05,349.20337
4 2020-08-27 06,337.9468
4 2020-08-27 07,253.9235
4 2020-08-27 08,502.88092
4 2020-08-27 09,897.37897
4 2020-08-27 10,1451.5006
4 2020-08-27 11,1531.1575
4 2020-08-27 12,1536.306
4 2020-08-27 13,1803.6687
4 2020-08-27 14,1736.3005
4 2020-08-27 15,1768.7516
4 2020-08-27 16,1586.7611
4 2020-08-27 17,1649.6162
4 2020-08-27 18,1204.8291
4 2020-08-27 19,919.9323
4 2020-08-27 20,734.297
4 2020-08-27 21,536.7453
4 2020-08-27 22,536.4755
4 2020-08-27 23,508.65363
4 2020-08-28 00,465.35214
4 2020-08-28 01,385.84314
4 2020-08-28 02,355.2839
4 2020-08-28 03,356.70282
4 2020-08-28 04,348.4196
4 2020-08-28 05,325.21463
4 2020-08-28 06,353.78592
4 2020-08-28 07,434.46265
4 2020-08-28 08,838.72217
4 2020-08-28 09,1223.4105
4 2020-08-28 10,1539.5269
4 2020-08-28 11,1180.4572
4 2020-08-28 12,1000.01465
4 2020-08-28 13,1166.1681
4 2020-08-28 14,1314.4926
4 2020-08-28 15,1894.4852
4 2020-08-28 16,1971.1029
4 2020-08-28 17,2020.8695
4 2020-08-28 18,1666.746
4 2020-08-28 19,1699.1653
4 2020-08-28 20,1683.8835
4 2020-08-28 21,1566.4292
4 2020-08-28 22,1542.7756
4 2020-08-28 23,1474.4949
4 2020-08-29 00,912.2588
4 2020-08-29 01,727.7618
4 2020-08-29 02,618.56494
4 2020-08-29 03,666.41406
4 2020-08-29 04,627.5308
4 2020-08-29 05,586.9168
4 2020-08-29 06,670.7011
4 2020-08-29 07,552.13464
4 2020-08-29 08,1220.6505
4 2020-08-29 09,1668.1885
4 2020-08-29 10,2092.7402
4 2020-08-29 11,2063.1777
4 2020-08-29 12,1795.1827
4 2020-08-29 13,2119.6272
4 2020-08-29 14,2168.9243
4 2020-08-29 15,2207.438
4 2020-08-29 16,2297.2986
4 2020-08-29 17,2219.7463
4 2020-08-29 18,1883.6315
4 2020-08-29 19,1033.2286
4 2020-08-29 20,1563.375
4 2020-08-29 21,1659.5974
4 2020-08-29 22,1621.5055
4 2020-08-29 23,1536.736
4 2020-08-30 00,1320.2821
4 2020-08-30 01,881.1605
4 2020-08-30 02,894.59735
4 2020-08-30 03,753.0131
4 2020-08-30 04,830.48865
4 2020-08-30 05,766.5188
4 2020-08-30 06,614.9906
4 2020-08-30 07,638.9528
4 2020-08-30 08,423.66824
4 2020-08-30 09,537.1538
4 2020-08-30 10,818.0764
4 2020-08-30 11,1218.9095
4 2020-08-30 12,1810.1232
4 2020-08-30 13,2090.2485
4 2020-08-30 14,1910.4813
4 2020-08-30 15,1877.4237
4 2020-08-30 16,1979.0133
4 2020-08-30 17,2002.7856
4 2020-08-30 18,1484.4579
4 2020-08-30 19,1294.1567
4 2020-08-30 20,1006.2905
4 2020-08-30 21,538.6838
4 2020-08-30 22,429.1767
4 2020-08-30 23,364.30615
4 2020-08-31 00,321.5087
4 2020-08-31 01,263.6547
4 2020-08-31 02,318.0006
4 2020-08-31 03,373.25467
4 2020-08-31 04,323.47992
4 2020-08-31 05,316.29675
4 2020-08-31 06,333.78732
4 2020-08-31 07,302.16565
4 2020-08-31 08,494.51117
4 2020-08-31 09,1029.2565
4 2020-08-31 10,1395.509
4 2020-08-31 11,1400.7408
4 2020-08-31 12,1271.5015
4 2020-08-31 13,1009.0008
4 2020-08-31 14,1024.4159
4 2020-08-31 15,1163.1765
4 2020-08-31 16,1263.6729
4 2020-08-31 17,1204.2716
4 2020-08-31 18,1004.551
4 2020-08-31 19,682.75995
4 2020-08-31 20,560.5774
4 2020-08-31 21,488.26715
4 2020-08-31 22,395.72006
4 2020-08-31 23,414.878
5 2020-08-25 00,3360.6929
5 2020-08-25 01,3264.5332
5 2020-08-25 02,3307.6077
5 2020-08-25 03,3106.3242
5 2020-08-25 04,2989.7637
5 2020-08-25 05,2536.0327
5 2020-08-25 06,2330.3723
5 2020-08-25 07,2496.3232
5 2020-08-25 08,2618.8762
5 2020-08-25 09,3085.6792
5 2020-08-25 10,3549.8494
5 2020-08-25 11,3210.1797
5 2020-08-25 12,3192.3047
5 2020-08-25 13,3262.855
5 2020-08-25 14,3201.461
5 2020-08-25 15,3094.2896
5 2020-08-25 16,2956.5605
5 2020-08-25 17,2438.9956
5 2020-08-25 18,2654.8237
5 2020-08-25 19,2851.8125
5 2020-08-25 20,3333.5225
5 2020-08-25 21,3352.496
5 2020-08-25 22,3303.1353
5 2020-08-25 23,3319.0085
5 2020-08-26 00,3243.5842
5 2020-08-26 01,3204.7957
5 2020-08-26 02,3076.1135
5 2020-08-26 03,2920.3296
5 2020-08-26 04,2795.4563
5 2020-08-26 05,2413.325
5 2020-08-26 06,2386.4365
5 2020-08-26 07,2629.63
5 2020-08-26 08,3014.1
5 2020-08-26 09,2971.222
5 2020-08-26 10,3167.1707
5 2020-08-26 11,3143.465
5 2020-08-26 12,3157.0803
5 2020-08-26 13,3000.9216
5 2020-08-26 14,3075.9607
5 2020-08-26 15,3061.6917
5 2020-08-26 16,3017.3232
5 2020-08-26 17,2717.2075
5 2020-08-26 18,2745.73
5 2020-08-26 19,3069.4543
5 2020-08-26 20,3273.156
5 2020-08-26 21,3161.0376
5 2020-08-26 22,3092.6248
5 2020-08-26 23,2844.7065
5 2020-08-27 00,3005.139
5 2020-08-27 01,3100.0098
5 2020-08-27 02,2978.7366
5 2020-08-27 03,2815.1086
5 2020-08-27 04,2792.3901
5 2020-08-27 05,2681.3064
5 2020-08-27 06,2317.2441
5 2020-08-27 07,2364.5925
5 2020-08-27 08,2796.6587
5 2020-08-27 09,3121.0645
5 2020-08-27 10,3343.837
5 2020-08-27 11,3332.9385
5 2020-08-27 12,3280.2793
5 2020-08-27 13,3132.12
5 2020-08-27 14,3116.748
5 2020-08-27 15,2960.3193
5 2020-08-27 16,2768.7612
5 2020-08-27 17,2680.4763
5 2020-08-27 18,2500.1323
5 2020-08-27 19,2854.826
5 2020-08-27 20,3316.0388
5 2020-08-27 21,3399.094
5 2020-08-27 22,3518.4224
5 2020-08-27 23,3311.1985
5 2020-08-28 00,3486.841
5 2020-08-28 01,3200.3096
5 2020-08-28 02,2716.0796
5 2020-08-28 03,2724.0442
5 2020-08-28 04,2936.5413
5 2020-08-28 05,2822.407
5 2020-08-28 06,2443.1719
5 2020-08-28 07,2284.9846
5 2020-08-28 08,2680.7988
5 2020-08-28 09,2699.338
5 2020-08-28 10,2882.5823
5 2020-08-28 11,3015.721
5 2020-08-28 12,2884.6653
5 2020-08-28 13,2864.1106
5 2020-08-28 14,2823.3826
5 2020-08-28 15,2739.5898
5 2020-08-28 16,2829.7207
5 2020-08-28 17,3011.4045
5 2020-08-28 18,2862.8816
5 2020-08-28 19,3435.2732
5 2020-08-28 20,3517.6665
5 2020-08-28 21,3555.8037
5 2020-08-28 22,3573.9685
5 2020-08-28 23,3521.6418
5 2020-08-29 00,3498.936
5 2020-08-29 01,3222.7078
5 2020-08-29 02,3040.8696
5 2020-08-29 03,3243.6914
5 2020-08-29 04,3238.5918
5 2020-08-29 05,2562.28
5 2020-08-29 06,2590.1824
5 2020-08-29 07,2498.9912
5 2020-08-29 08,2971.668
5 2020-08-29 09,2992.6987
5 2020-08-29 10,3139.0256
5 2020-08-29 11,2851.041
5 2020-08-29 12,2797.9202
5 2020-08-29 13,2703.2322
5 2020-08-29 14,2702.1804
5 2020-08-29 15,2990.7986
5 2020-08-29 16,3049.7346
5 2020-08-29 17,2965.3052
5 2020-08-29 18,2764.052
5 2020-08-29 19,3487.9448
5 2020-08-29 20,3673.5066
5 2020-08-29 21,3679.8674
5 2020-08-29 22,3380.7126
5 2020-08-29 23,3429.242
5 2020-08-30 00,3228.6672
5 2020-08-30 01,3255.3953
5 2020-08-30 02,3130.7344
5 2020-08-30 03,2984.3381
5 2020-08-30 04,3041.5325
5 2020-08-30 05,2723.5676
5 2020-08-30 06,2670.8325
5 2020-08-30 07,2628.7998
5 2020-08-30 08,3031.4937
5 2020-08-30 09,3026.4668
5 2020-08-30 10,3168.2944
5 2020-08-30 11,3220.361
5 2020-08-30 12,2974.272
5 2020-08-30 13,3072.2122
5 2020-08-30 14,3058.8994
5 2020-08-30 15,2877.5798
5 2020-08-30 16,2673.0312
5 2020-08-30 17,2791.1887
5 2020-08-30 18,2802.7559
5 2020-08-30 19,3155.3
5 2020-08-30 20,3421.3723
5 2020-08-30 21,3340.9607
5 2020-08-30 22,3342.2273
5 2020-08-30 23,3280.809
5 2020-08-31 00,3141.6836
5 2020-08-31 01,3194.4602
5 2020-08-31 02,3125.8264
5 2020-08-31 03,2898.2769
5 2020-08-31 04,2975.8845
5 2020-08-31 05,2700.5798
5 2020-08-31 06,2530.9688
5 2020-08-31 07,2371.7163
5 2020-08-31 08,2767.2217
5 2020-08-31 09,3069.4158
5 2020-08-31 10,3368.7441
5 2020-08-31 11,3252.333
5 2020-08-31 12,3242.6628
5 2020-08-31 13,3253.5237
5 2020-08-31 14,2774.6387
5 2020-08-31 15,3043.267
5 2020-08-31 16,2865.7236
5 2020-08-31 17,2999.034
5 2020-08-31 18,3014.6667
5 2020-08-31 19,3233.269
5 2020-08-31 20,3774.4934
5 2020-08-31 21,3625.1338
5 2020-08-31 22,3316.364
5 2020-08-31 23,3376.0386
6 2020-08-25 00,749.94415
6 2020-08-25 01,778.9452
6 2020-08-25 02,743.1146
