num_date_time,answer
1 2020-08-29 07,8578.497518609283
1 2020-08-29 08,8605.599570796709
1 2020-08-29 09,8624.862248739177
1 2020-08-29 10,8638.838010147763
1 2020-08-29 11,8651.231514081894
1 2020-08-29 12,8664.748388198284
1 2020-08-29 13,8680.230824718901
1 2020-08-29 14,8683.827763640818
1 2020-08-29 15,8670.883708052468
1 2020-08-29 16,8663.810742020747
1 2020-08-29 17,8662.989311060286
1 2020-08-29 18,8662.444253619638
1 2020-08-29 19,8660.820761286788
1 2020-08-29 20,8646.416644506236
1 2020-08-29 21,8637.355169324337
1 2020-08-29 22,8637.86032473491
1 2020-08-29 23,8650.199061296691
1 2020-08-30 00,8636.465663699319
1 2020-08-30 01,8621.214636268482
1 2020-08-30 02,8604.769051658586
1 2020-08-30 03,8583.813093323517
1 2020-08-30 04,8570.479930590855
1 2020-08-30 05,8560.232377491897
1 2020-08-30 06,8554.81737838843
1 2020-08-30 07,8564.920703872773
1 2020-08-30 08,8575.75855588385
1 2020-08-30 09,8613.93409898695
1 2020-08-30 10,8645.611365556906
1 2020-08-30 11,8672.649581764
1 2020-08-30 12,8680.754961850804
1 2020-08-30 13,8673.15778700377
1 2020-08-30 14,8677.118713982303
1 2020-08-30 15,8679.210523999525
1 2020-08-30 16,8687.962411098459
1 2020-08-30 17,8689.874058965044
1 2020-08-30 18,8679.816351253736
1 2020-08-30 19,8672.268863976555
1 2020-08-30 20,8667.698957789078
1 2020-08-30 21,8658.999688422151
1 2020-08-30 22,8639.829653835319
1 2020-08-30 23,8614.467054460483
1 2020-08-31 00,8611.282558161964
1 2020-08-31 01,8592.17579812833
1 2020-08-31 02,8586.519673519966
1 2020-08-31 03,8577.02923784198
1 2020-08-31 04,8567.82565173561
1 2020-08-31 05,8557.071924785892
1 2020-08-31 06,8552.673753135266
1 2020-08-31 07,8567.640158390359
1 2020-08-31 08,8590.066802297319
1 2020-08-31 09,8619.265931319813
1 2020-08-31 10,8645.631851293874
1 2020-08-31 11,8666.424750571905
1 2020-08-31 12,8678.174517877365
1 2020-08-31 13,8688.276521755231
1 2020-08-31 14,8707.340183538854
1 2020-08-31 15,8720.889475916178
1 2020-08-31 16,8723.181392571314
1 2020-08-31 17,8714.5757928263
1 2020-08-31 18,8702.495894387881
1 2020-08-31 19,8686.127573702983
1 2020-08-31 20,8672.425092592384
1 2020-08-31 21,8669.80701100552
1 2020-08-31 22,8676.377890003456
1 2020-08-31 23,8680.601693422741
2 2020-08-25 00,1152.1106043790012
2 2020-08-25 01,1149.9567897528004
2 2020-08-25 02,1145.361546029871
2 2020-08-25 03,1133.861660900586
2 2020-08-25 04,1136.4143420318765
2 2020-08-25 05,1129.6487456354296
2 2020-08-25 06,1215.1198847189862
2 2020-08-25 07,1581.9010403374436
2 2020-08-25 08,1963.366792154376
2 2020-08-25 09,2078.114203753288
2 2020-08-25 10,2053.311741220202
2 2020-08-25 11,2075.141127174743
2 2020-08-25 12,2125.5068725649417
2 2020-08-25 13,2124.4223629746775
2 2020-08-25 14,2092.387290222904
2 2020-08-25 15,2071.282880357393
2 2020-08-25 16,2024.605385095841
2 2020-08-25 17,1900.404435530089
2 2020-08-25 18,1700.2472598559832
2 2020-08-25 19,1422.8420486495288
2 2020-08-25 20,1280.8275570338164
2 2020-08-25 21,1193.0023888983856
2 2020-08-25 22,1161.7863888001611
2 2020-08-25 23,1166.580204952917
2 2020-08-26 00,1130.4363775324973
2 2020-08-26 01,1128.290562291046
2 2020-08-26 02,1120.7094227311177
2 2020-08-26 03,1119.4014098076802
2 2020-08-26 04,1125.9599133744296
2 2020-08-26 05,1131.1873074093412
2 2020-08-26 06,1257.5309130437215
2 2020-08-26 07,1614.7997933802715
2 2020-08-26 08,1983.123985468166
2 2020-08-26 09,2100.9607827163027
2 2020-08-26 10,2074.1775940721636
2 2020-08-26 11,2077.818484202364
2 2020-08-26 12,2114.806580864482
2 2020-08-26 13,2116.9709621734373
2 2020-08-26 14,2101.2041411837135
2 2020-08-26 15,2082.573306178474
2 2020-08-26 16,2075.8295927223076
2 2020-08-26 17,1964.4573012402634
2 2020-08-26 18,1669.1338075758879
2 2020-08-26 19,1432.1995906106622
2 2020-08-26 20,1270.7039869251566
2 2020-08-26 21,1212.5988883775956
2 2020-08-26 22,1165.3740241067383
2 2020-08-26 23,1181.0401379509274
2 2020-08-27 00,1163.5428533996583
2 2020-08-27 01,1148.9324214274525
2 2020-08-27 02,1128.7101383030445
2 2020-08-27 03,1136.3792319558058
2 2020-08-27 04,1130.6895814431264
2 2020-08-27 05,1113.596974874499
2 2020-08-27 06,1247.3187055410435
2 2020-08-27 07,1677.0530638966795
2 2020-08-27 08,2025.9105089138466
2 2020-08-27 09,2095.3349054946225
2 2020-08-27 10,2130.6050505891444
2 2020-08-27 11,2117.6883253532587
2 2020-08-27 12,2117.9196036884077
2 2020-08-27 13,2093.8224137740226
2 2020-08-27 14,2068.9075428766128
2 2020-08-27 15,2090.202918560576
2 2020-08-27 16,2035.945144203165
2 2020-08-27 17,1897.545387935244
2 2020-08-27 18,1537.5324886839473
2 2020-08-27 19,1341.9271502732324
2 2020-08-27 20,1228.472065778661
2 2020-08-27 21,1167.6482156118564
2 2020-08-27 22,1119.0725870409397
2 2020-08-27 23,1094.4812371946232
2 2020-08-28 00,1064.4947887054761
2 2020-08-28 01,1078.0987290553762
2 2020-08-28 02,1069.6617124786176
2 2020-08-28 03,1054.970517601315
2 2020-08-28 04,1060.707980543098
2 2020-08-28 05,1061.0214138138733
2 2020-08-28 06,1185.3527931465887
2 2020-08-28 07,1538.23020636267
2 2020-08-28 08,1934.7589476307585
2 2020-08-28 09,2011.5099548006317
2 2020-08-28 10,1978.6997664144615
2 2020-08-28 11,1990.8261097784175
2 2020-08-28 12,2017.5929363275689
2 2020-08-28 13,2000.3870220254823
2 2020-08-28 14,1973.2271282815416
2 2020-08-28 15,1978.745940132292
2 2020-08-28 16,1969.2826239855046
2 2020-08-28 17,1835.891311702385
2 2020-08-28 18,1651.6880485513245
2 2020-08-28 19,1356.9250236776475
2 2020-08-28 20,1212.058305861557
2 2020-08-28 21,1136.7383188283602
2 2020-08-28 22,1089.0769711088287
2 2020-08-28 23,1067.1732436688749
2 2020-08-29 00,1026.1691720020726
2 2020-08-29 01,1032.2052540952127
2 2020-08-29 02,1022.0824076362437
2 2020-08-29 03,1021.0685648015503
2 2020-08-29 04,1008.0603690652845
2 2020-08-29 05,1010.7817245980592
2 2020-08-29 06,1060.530994772038
2 2020-08-29 07,1179.3084928106027
2 2020-08-29 08,1347.4648653457914
2 2020-08-29 09,1389.5539252518809
2 2020-08-29 10,1355.3664723994748
2 2020-08-29 11,1342.7827639995062
2 2020-08-29 12,1354.2740090200396
2 2020-08-29 13,1367.837684768527
2 2020-08-29 14,1372.1592604336777
2 2020-08-29 15,1376.822252362654
2 2020-08-29 16,1376.825192998438
2 2020-08-29 17,1337.209999128467
2 2020-08-29 18,1249.539669592509
2 2020-08-29 19,1199.106902736094
2 2020-08-29 20,1168.904554969298
2 2020-08-29 21,1131.3465877019366
2 2020-08-29 22,1090.2587224730319
2 2020-08-29 23,1087.4340590082434
2 2020-08-30 00,1049.3585604036757
2 2020-08-30 01,1042.2060655864589
2 2020-08-30 02,1033.3015255250361
2 2020-08-30 03,1030.7805356120145
2 2020-08-30 04,1020.5995143879169
2 2020-08-30 05,1017.1005493281758
2 2020-08-30 06,1028.0309831905633
2 2020-08-30 07,1106.1257121337453
2 2020-08-30 08,1181.027025105055
2 2020-08-30 09,1205.929076685015
2 2020-08-30 10,1218.0941797944233
2 2020-08-30 11,1208.9418327273945
2 2020-08-30 12,1225.828552713172
2 2020-08-30 13,1242.242470637722
2 2020-08-30 14,1263.0233073147335
2 2020-08-30 15,1270.2156320376664
2 2020-08-30 16,1257.1945289153186
2 2020-08-30 17,1221.5940557221234
2 2020-08-30 18,1189.933632788051
2 2020-08-30 19,1165.9822970867442
2 2020-08-30 20,1140.400586715882
2 2020-08-30 21,1119.6351348285377
2 2020-08-30 22,1102.23169198246
2 2020-08-30 23,1104.4034307042914
2 2020-08-31 00,1112.4819888173868
2 2020-08-31 01,1102.9489297687576
2 2020-08-31 02,1089.0281683455128
2 2020-08-31 03,1086.2364099399213
2 2020-08-31 04,1080.9900466401918
2 2020-08-31 05,1086.6501851193339
2 2020-08-31 06,1175.3377028868545
2 2020-08-31 07,1562.034580642451
2 2020-08-31 08,1891.087680883504
2 2020-08-31 09,2023.256073666976
2 2020-08-31 10,2003.7716885904024
2 2020-08-31 11,1997.4822319852417
2 2020-08-31 12,2026.8719543501518
2 2020-08-31 13,2020.435030269225
2 2020-08-31 14,1999.619196679364
2 2020-08-31 15,1995.31322187058
2 2020-08-31 16,1968.5384139006273
2 2020-08-31 17,1851.6036390886106
2 2020-08-31 18,1696.6249904488673
2 2020-08-31 19,1372.932845989724
2 2020-08-31 20,1240.7843202185081
2 2020-08-31 21,1182.0164861029054
2 2020-08-31 22,1138.528908576534
2 2020-08-31 23,1147.4322838875087
3 2020-08-25 00,3482.4813036079654
3 2020-08-25 01,3484.236516170415
3 2020-08-25 02,3481.198028767829
3 2020-08-25 03,3483.0166984153475
3 2020-08-25 04,3484.869880507029
3 2020-08-25 05,3487.840390938039
3 2020-08-25 06,3518.023197919004
3 2020-08-25 07,3530.2224511488253
3 2020-08-25 08,3547.4037456908845
3 2020-08-25 09,3550.4139734159467
3 2020-08-25 10,3547.4109593517387
3 2020-08-25 11,3552.267353960859
3 2020-08-25 12,3558.0947594433505
3 2020-08-25 13,3551.923880034073
3 2020-08-25 14,3561.386573386495
3 2020-08-25 15,3567.947573983424
3 2020-08-25 16,3576.6835710017267
3 2020-08-25 17,3575.711247241333
3 2020-08-25 18,3527.254307836755
3 2020-08-25 19,3498.537023861393
3 2020-08-25 20,3494.647908323234
3 2020-08-25 21,3484.784095761891
3 2020-08-25 22,3469.356896095185
3 2020-08-25 23,3465.3818541426735
3 2020-08-26 00,3511.9942940514297
3 2020-08-26 01,3504.302574410285
3 2020-08-26 02,3499.456654196344
3 2020-08-26 03,3492.3562185290157
3 2020-08-26 04,3485.4945041106953
3 2020-08-26 05,3498.363822188156
3 2020-08-26 06,3531.0595477720376
3 2020-08-26 07,3519.5146454501605
3 2020-08-26 08,3536.0217784287697
3 2020-08-26 09,3541.1686296001135
3 2020-08-26 10,3549.393198848443
3 2020-08-26 11,3551.6480660939073
3 2020-08-26 12,3561.360823301209
3 2020-08-26 13,3556.6749193726173
3 2020-08-26 14,3581.3912174049087
3 2020-08-26 15,3572.8334931331838
3 2020-08-26 16,3588.6049944616743
3 2020-08-26 17,3566.618105632328
3 2020-08-26 18,3539.1814259452594
3 2020-08-26 19,3518.2993376053605
3 2020-08-26 20,3535.0485281481456
3 2020-08-26 21,3522.3317055298626
3 2020-08-26 22,3506.797385654927
3 2020-08-26 23,3477.7688517046713
3 2020-08-27 00,3487.0809107574764
3 2020-08-27 01,3480.6777379307528
3 2020-08-27 02,3474.044593745526
3 2020-08-27 03,3467.72955157832
3 2020-08-27 04,3467.226670388928
3 2020-08-27 05,3485.6623797032694
3 2020-08-27 06,3476.1866153513015
3 2020-08-27 07,3473.639757854846
3 2020-08-27 08,3470.0948983093213
3 2020-08-27 09,3467.0223567283874
3 2020-08-27 10,3479.561620294051
3 2020-08-27 11,3486.443081480759
3 2020-08-27 12,3490.7038599847046
3 2020-08-27 13,3499.8325006364353
3 2020-08-27 14,3538.434719950567
3 2020-08-27 15,3563.1929914151788
3 2020-08-27 16,3559.3198949197126
3 2020-08-27 17,3553.8784086442374
3 2020-08-27 18,3518.395952207151
3 2020-08-27 19,3494.6355014795245
3 2020-08-27 20,3485.92602959824
3 2020-08-27 21,3472.8869206682425
3 2020-08-27 22,3470.618321255436
3 2020-08-27 23,3469.897925061493
3 2020-08-28 00,3478.456802906845
3 2020-08-28 01,3471.445927320243
3 2020-08-28 02,3470.2854476444827
3 2020-08-28 03,3466.011361994567
3 2020-08-28 04,3473.697868528747
3 2020-08-28 05,3486.0909716456213
3 2020-08-28 06,3508.2481300287095
3 2020-08-28 07,3509.347211873375
3 2020-08-28 08,3553.2189341047438
3 2020-08-28 09,3549.909200646492
3 2020-08-28 10,3554.8071581967583
3 2020-08-28 11,3535.4415396850595
3 2020-08-28 12,3545.3271902837355
3 2020-08-28 13,3553.4767985755684
3 2020-08-28 14,3574.0509438094
3 2020-08-28 15,3560.128517680989
3 2020-08-28 16,3565.7105978771947
3 2020-08-28 17,3565.357194784041
3 2020-08-28 18,3525.0050187535535
3 2020-08-28 19,3493.9383861673314
3 2020-08-28 20,3486.7285213661708
3 2020-08-28 21,3476.277473500422
3 2020-08-28 22,3477.9544872388515
3 2020-08-28 23,3483.821777344169
3 2020-08-29 00,3509.4262988385726
3 2020-08-29 01,3493.0437613335594
3 2020-08-29 02,3488.8019052970694
3 2020-08-29 03,3487.894950205542
3 2020-08-29 04,3471.3838166464598
3 2020-08-29 05,3458.0109297440713
3 2020-08-29 06,3460.259401083345
3 2020-08-29 07,3459.8494000407354
3 2020-08-29 08,3451.9284428706133
3 2020-08-29 09,3448.929903119306
3 2020-08-29 10,3468.765438861122
3 2020-08-29 11,3477.114135130088
3 2020-08-29 12,3484.498926379661
3 2020-08-29 13,3481.7504562021986
3 2020-08-29 14,3475.6342901717117
3 2020-08-29 15,3474.2931789239124
3 2020-08-29 16,3472.9360778596583
3 2020-08-29 17,3455.697094143088
3 2020-08-29 18,3433.496982907174
3 2020-08-29 19,3426.5281142652707
3 2020-08-29 20,3426.843502272322
3 2020-08-29 21,3429.50478660132
3 2020-08-29 22,3425.4062743768022
3 2020-08-29 23,3412.8991027352145
3 2020-08-30 00,3437.0147904337305
3 2020-08-30 01,3439.5262852703495
3 2020-08-30 02,3440.7544466831755
3 2020-08-30 03,3433.911280169045
3 2020-08-30 04,3430.2264370437474
3 2020-08-30 05,3436.91892347548
3 2020-08-30 06,3431.2341004371465
3 2020-08-30 07,3423.539873200156
3 2020-08-30 08,3416.6916989678625
3 2020-08-30 09,3411.8517190465336
3 2020-08-30 10,3407.5429240777175
3 2020-08-30 11,3411.1539438885407
3 2020-08-30 12,3413.7481465623055
3 2020-08-30 13,3415.625436385544
3 2020-08-30 14,3425.270415621429
3 2020-08-30 15,3426.643924687888
3 2020-08-30 16,3417.539917331962
3 2020-08-30 17,3411.566196601815
3 2020-08-30 18,3417.6678614846396
3 2020-08-30 19,3406.6590491870493
3 2020-08-30 20,3407.2257681774845
3 2020-08-30 21,3411.4343540037385
3 2020-08-30 22,3406.393980547006
3 2020-08-30 23,3396.0593311525927
3 2020-08-31 00,3458.105267418232
3 2020-08-31 01,3455.7889931973214
3 2020-08-31 02,3451.756419395398
3 2020-08-31 03,3457.558955390989
3 2020-08-31 04,3467.9749947756454
3 2020-08-31 05,3470.215167415011
3 2020-08-31 06,3482.6530237126954
3 2020-08-31 07,3471.9694214825913
3 2020-08-31 08,3508.3548837078342
3 2020-08-31 09,3524.9126606740183
3 2020-08-31 10,3541.958027888334
3 2020-08-31 11,3529.4069024291493
3 2020-08-31 12,3541.0999133833902
3 2020-08-31 13,3548.0709252732013
3 2020-08-31 14,3563.7013190477496
3 2020-08-31 15,3552.2644408749475
3 2020-08-31 16,3551.3497104323824
3 2020-08-31 17,3552.373963777064
3 2020-08-31 18,3552.5625908750135
3 2020-08-31 19,3550.3505415959903
3 2020-08-31 20,3551.1174782656926
3 2020-08-31 21,3548.98655065441
3 2020-08-31 22,3536.7429761788417
3 2020-08-31 23,3488.413339320325
4 2020-08-25 00,406.10846775938137
4 2020-08-25 01,374.9631481953287
4 2020-08-25 02,350.51149790146576
4 2020-08-25 03,347.24030670424384
4 2020-08-25 04,355.4234849923191
4 2020-08-25 05,324.4681930420876
4 2020-08-25 06,352.7207680754762
4 2020-08-25 07,445.7495293348296
4 2020-08-25 08,665.6081751330627
4 2020-08-25 09,903.3203932170533
4 2020-08-25 10,1069.5799884785988
4 2020-08-25 11,1200.3631595684183
4 2020-08-25 12,1295.485773262913
4 2020-08-25 13,1359.2219985969946
4 2020-08-25 14,1339.8111023447686
4 2020-08-25 15,1381.3122006689905
4 2020-08-25 16,1368.8496022904692
4 2020-08-25 17,1307.8209823684629
4 2020-08-25 18,1203.9793264486743
4 2020-08-25 19,1018.5828425794313
4 2020-08-25 20,836.5829349858789
4 2020-08-25 21,716.6241919785737
4 2020-08-25 22,643.4133047688691
4 2020-08-25 23,582.2249582858728
4 2020-08-26 00,525.0266653751934
4 2020-08-26 01,485.5028190048191
4 2020-08-26 02,483.68802788641926
4 2020-08-26 03,489.84731929622285
4 2020-08-26 04,506.86876784390824
4 2020-08-26 05,527.4529522112439
4 2020-08-26 06,568.724535142522
4 2020-08-26 07,685.097370860992
4 2020-08-26 08,900.3580206707444
4 2020-08-26 09,1102.5929925669675
4 2020-08-26 10,1259.137130692759
4 2020-08-26 11,1409.7417396199762
4 2020-08-26 12,1521.7177517146833
4 2020-08-26 13,1537.9588298359777
4 2020-08-26 14,1553.965790730862
4 2020-08-26 15,1540.1012479935089
4 2020-08-26 16,1422.5285702102851
4 2020-08-26 17,1386.1950102991518
4 2020-08-26 18,1211.797340232683
4 2020-08-26 19,1035.286838195721
4 2020-08-26 20,830.6402055628549
4 2020-08-26 21,717.080579266014
4 2020-08-26 22,610.0045615033127
4 2020-08-26 23,567.0161005862309
4 2020-08-27 00,529.937668991543
4 2020-08-27 01,516.8517002454053
4 2020-08-27 02,532.3733790961203
4 2020-08-27 03,522.6942177492897
4 2020-08-27 04,524.9273751443128
4 2020-08-27 05,501.6610275386238
4 2020-08-27 06,519.2650882146085
4 2020-08-27 07,554.6130911235856
4 2020-08-27 08,793.5178384551426
4 2020-08-27 09,1032.120634998435
4 2020-08-27 10,1322.913442298001
4 2020-08-27 11,1377.6521846501105
4 2020-08-27 12,1428.2810516133418
4 2020-08-27 13,1394.9647010166914
4 2020-08-27 14,1503.6564476861054
4 2020-08-27 15,1492.5589052965029
4 2020-08-27 16,1462.97583564331
4 2020-08-27 17,1347.692629546957
4 2020-08-27 18,1247.0220830693265
4 2020-08-27 19,1087.7311194649528
4 2020-08-27 20,842.6344159701722
4 2020-08-27 21,660.7337768328363
4 2020-08-27 22,581.6012148974025
4 2020-08-27 23,530.5838343738473
4 2020-08-28 00,483.1125723745415
4 2020-08-28 01,456.96490549730595
4 2020-08-28 02,445.1445568493898
4 2020-08-28 03,457.4116366511356
4 2020-08-28 04,464.78382508280146
4 2020-08-28 05,434.8368981584272
4 2020-08-28 06,444.34401613963934
4 2020-08-28 07,628.4524097551542
4 2020-08-28 08,958.9216462919024
4 2020-08-28 09,1435.3307747081412
4 2020-08-28 10,1690.5583628178651
4 2020-08-28 11,1818.535321504898
4 2020-08-28 12,1726.3938719814337
4 2020-08-28 13,1723.7813616499097
4 2020-08-28 14,1588.5913468795288
4 2020-08-28 15,1598.5069887920827
4 2020-08-28 16,1575.3999211382388
4 2020-08-28 17,1486.8607596069273
4 2020-08-28 18,1093.832373141698
4 2020-08-28 19,805.7922301286084
4 2020-08-28 20,530.4063629550608
4 2020-08-28 21,456.00317898687103
4 2020-08-28 22,401.4680564243344
4 2020-08-28 23,379.4297598048782
4 2020-08-29 00,276.92846281879804
4 2020-08-29 01,248.6811978172368
4 2020-08-29 02,288.73522884188634
4 2020-08-29 03,271.84387682752026
4 2020-08-29 04,276.21389139821605
4 2020-08-29 05,243.21686699249506
4 2020-08-29 06,281.4298187002372
4 2020-08-29 07,425.2058331382123
4 2020-08-29 08,959.9308341911776
4 2020-08-29 09,1531.9039144546023
4 2020-08-29 10,1840.5722686971067
4 2020-08-29 11,1820.3174148597468
4 2020-08-29 12,1666.9661630601558
4 2020-08-29 13,1655.7324004887528
4 2020-08-29 14,1701.7680241852322
4 2020-08-29 15,1815.6871762023902
4 2020-08-29 16,1780.0522200163073
4 2020-08-29 17,1545.1385795376204
4 2020-08-29 18,1304.4803341752909
4 2020-08-29 19,1096.1578011494184
4 2020-08-29 20,1052.2971017673717
4 2020-08-29 21,944.6867110947762
4 2020-08-29 22,851.4027222907046
4 2020-08-29 23,582.5622022735075
4 2020-08-30 00,334.8160436446648
4 2020-08-30 01,219.33895113164192
4 2020-08-30 02,252.8429735942741
4 2020-08-30 03,257.1248346880001
4 2020-08-30 04,241.48505776115377
4 2020-08-30 05,204.18125231561416
4 2020-08-30 06,226.0280242391815
4 2020-08-30 07,478.9009683633699
4 2020-08-30 08,716.0853161713173
4 2020-08-30 09,869.6540757887524
4 2020-08-30 10,992.1695841954023
4 2020-08-30 11,1084.1533056562694
4 2020-08-30 12,1193.296814419199
4 2020-08-30 13,1315.6696672734874
4 2020-08-30 14,1469.2207759982834
4 2020-08-30 15,1491.2932409204755
4 2020-08-30 16,1451.4896603487628
4 2020-08-30 17,1363.192204591282
4 2020-08-30 18,1230.1027695621324
4 2020-08-30 19,1137.494674263453
4 2020-08-30 20,941.9600498148783
4 2020-08-30 21,794.116130078645
4 2020-08-30 22,652.8095532715644
4 2020-08-30 23,598.4035114783487
4 2020-08-31 00,455.06736760657367
4 2020-08-31 01,437.9535500947964
4 2020-08-31 02,449.4081444252905
4 2020-08-31 03,443.51436534429814
4 2020-08-31 04,458.9196972072345
4 2020-08-31 05,490.63145948604085
4 2020-08-31 06,520.6758009286741
4 2020-08-31 07,541.5863013612674
4 2020-08-31 08,728.575566314766
4 2020-08-31 09,939.246405670857
4 2020-08-31 10,1123.1697932103543
4 2020-08-31 11,1190.90550611353
4 2020-08-31 12,1254.1537355435157
4 2020-08-31 13,1261.7997265020545
4 2020-08-31 14,1236.806317438627
4 2020-08-31 15,1280.3737824849504
4 2020-08-31 16,1237.5295457878478
4 2020-08-31 17,1154.5313430204642
4 2020-08-31 18,968.8905348397816
4 2020-08-31 19,807.4650714757041
4 2020-08-31 20,692.1378435244856
4 2020-08-31 21,649.935230065611
4 2020-08-31 22,555.9343053931314
4 2020-08-31 23,537.3262404962347
5 2020-08-25 00,3151.9111371411054
5 2020-08-25 01,3107.398061202356
5 2020-08-25 02,3130.835958209536
5 2020-08-25 03,3176.2098408978104
5 2020-08-25 04,3067.5812727496723
5 2020-08-25 05,2672.233054711784
5 2020-08-25 06,2377.955829297292
5 2020-08-25 07,2427.583634559869
5 2020-08-25 08,2852.13406206107
5 2020-08-25 09,3063.7892508479586
5 2020-08-25 10,3354.277468922905
5 2020-08-25 11,3407.6691844940383
5 2020-08-25 12,3264.308887988161
5 2020-08-25 13,3091.653971667326
5 2020-08-25 14,3027.563503975399
5 2020-08-25 15,3028.536915754021
5 2020-08-25 16,2881.9325608921845
5 2020-08-25 17,2636.8812923297332
5 2020-08-25 18,2755.788596627036
5 2020-08-25 19,3089.0634241556645
5 2020-08-25 20,3211.891422886287
5 2020-08-25 21,3297.5038868239785
5 2020-08-25 22,3292.979131513142
5 2020-08-25 23,3318.3204914670564
5 2020-08-26 00,3194.4240157108907
5 2020-08-26 01,3114.098381776106
5 2020-08-26 02,3083.325998165638
5 2020-08-26 03,2971.3561456389634
5 2020-08-26 04,2931.5361373811493
5 2020-08-26 05,2500.9719750130353
5 2020-08-26 06,2388.4367893908006
5 2020-08-26 07,2445.392809583666
5 2020-08-26 08,2872.871851599956
5 2020-08-26 09,3060.971271283791
5 2020-08-26 10,3353.6328879001035
5 2020-08-26 11,3372.6662857188935
5 2020-08-26 12,3213.0902650829007
5 2020-08-26 13,3143.4538835555386
5 2020-08-26 14,3159.840642742217
5 2020-08-26 15,3073.1556388074714
5 2020-08-26 16,2871.544555243115
5 2020-08-26 17,2772.273488521241
5 2020-08-26 18,2600.518575420262
5 2020-08-26 19,2949.3494168057773
5 2020-08-26 20,3032.2756195396637
5 2020-08-26 21,3207.736990336509
5 2020-08-26 22,3081.2372250180383
5 2020-08-26 23,3151.7566695100077
