num_date_time,answer
1 2020-08-29 20,8714.517476679197
1 2020-08-29 21,8677.999274375416
1 2020-08-29 22,8659.035267715011
1 2020-08-29 23,8669.513253617857
1 2020-08-30 00,8658.005019932816
1 2020-08-30 01,8634.687139826918
1 2020-08-30 02,8621.015752718686
1 2020-08-30 03,8609.28083194643
1 2020-08-30 04,8587.161078081495
1 2020-08-30 05,8573.707688777124
1 2020-08-30 06,8561.172473017421
1 2020-08-30 07,8572.349688517614
1 2020-08-30 08,8567.626166358683
1 2020-08-30 09,8602.271740231821
1 2020-08-30 10,8648.652455404275
1 2020-08-30 11,8695.988858904591
1 2020-08-30 12,8709.074075910647
1 2020-08-30 13,8703.859396209125
1 2020-08-30 14,8712.170127708594
1 2020-08-30 15,8720.619979628591
1 2020-08-30 16,8721.891645124268
1 2020-08-30 17,8725.295833514405
1 2020-08-30 18,8712.706338264925
1 2020-08-30 19,8728.16009165582
1 2020-08-30 20,8722.310176259904
1 2020-08-30 21,8664.080869672289
1 2020-08-30 22,8650.358438308835
1 2020-08-30 23,8630.878385223928
1 2020-08-31 00,8559.451156808855
1 2020-08-31 01,8539.08227564647
1 2020-08-31 02,8529.886084587642
1 2020-08-31 03,8522.700595992417
1 2020-08-31 04,8512.076543989135
1 2020-08-31 05,8488.062633382739
1 2020-08-31 06,8489.415509220777
1 2020-08-31 07,8528.535876063173
1 2020-08-31 08,8561.231286987153
1 2020-08-31 09,8583.30161669169
1 2020-08-31 10,8644.414325337922
1 2020-08-31 11,8652.126713432064
1 2020-08-31 12,8694.84091427547
1 2020-08-31 13,8721.954104950197
1 2020-08-31 14,8731.277549272625
1 2020-08-31 15,8731.277549272625
1 2020-08-31 16,8730.599150211156
1 2020-08-31 17,8726.63005518992
1 2020-08-31 18,8708.920865355098
1 2020-08-31 19,8710.640824562932
1 2020-08-31 20,8687.04052452532
1 2020-08-31 21,8688.266238756805
1 2020-08-31 22,8710.009325965719
1 2020-08-31 23,8704.33146894986
2 2020-08-25 00,1135.8308601905153
2 2020-08-25 01,1129.588480289564
2 2020-08-25 02,1129.588480289564
2 2020-08-25 03,1120.2165035009807
2 2020-08-25 04,1111.4717637436993
2 2020-08-25 05,1089.4536377818806
2 2020-08-25 06,1219.7379299311526
2 2020-08-25 07,1597.1944924303173
2 2020-08-25 08,1946.1894012539897
2 2020-08-25 09,1962.0284098139036
2 2020-08-25 10,1901.9852859848856
2 2020-08-25 11,1881.6510456659498
2 2020-08-25 12,1859.5083073762326
2 2020-08-25 13,1838.9443358185874
2 2020-08-25 14,1808.1994637421428
2 2020-08-25 15,1850.8698883960565
2 2020-08-25 16,1873.7606236375184
2 2020-08-25 17,1707.8468713000884
2 2020-08-25 18,1574.934347691012
2 2020-08-25 19,1405.153415169252
2 2020-08-25 20,1267.5299962994109
2 2020-08-25 21,1214.916210715407
2 2020-08-25 22,1154.9556675842257
2 2020-08-25 23,1143.522213464902
2 2020-08-26 00,1107.599994200798
2 2020-08-26 01,1125.0060900759179
2 2020-08-26 02,1119.9648556164707
2 2020-08-26 03,1119.9648556164707
2 2020-08-26 04,1121.7750923130552
2 2020-08-26 05,1128.0975465070785
2 2020-08-26 06,1275.4774222163596
2 2020-08-26 07,1679.0250968032742
2 2020-08-26 08,2038.1539621705906
2 2020-08-26 09,2093.3211667151027
2 2020-08-26 10,2087.673868490188
2 2020-08-26 11,2123.8355843721943
2 2020-08-26 12,2096.356512571515
2 2020-08-26 13,2020.3587095883772
2 2020-08-26 14,2002.6834896080516
2 2020-08-26 15,2023.6454028580958
2 2020-08-26 16,2025.3906232073834
2 2020-08-26 17,1891.3580458246693
2 2020-08-26 18,1685.671135515362
2 2020-08-26 19,1574.8662520382497
2 2020-08-26 20,1270.7778991532273
2 2020-08-26 21,1173.023700074903
2 2020-08-26 22,1110.1519886306546
2 2020-08-26 23,1119.264747821404
2 2020-08-27 00,1105.9050019019523
2 2020-08-27 01,1097.689540086625
2 2020-08-27 02,1077.3974183435444
2 2020-08-27 03,1091.7325324665562
2 2020-08-27 04,1073.7774925378221
2 2020-08-27 05,1036.2150472786125
2 2020-08-27 06,1160.610953319005
2 2020-08-27 07,1469.8757482101817
2 2020-08-27 08,1779.2715057313012
2 2020-08-27 09,1858.0826367938946
2 2020-08-27 10,1849.0216097228852
2 2020-08-27 11,1854.6102624864657
2 2020-08-27 12,1934.6076470853448
2 2020-08-27 13,1948.6718145842583
2 2020-08-27 14,1956.2959055382082
2 2020-08-27 15,1957.9442100183335
2 2020-08-27 16,1916.0340411968891
2 2020-08-27 17,1811.4153510163467
2 2020-08-27 18,1629.9689761577522
2 2020-08-27 19,1377.4087343451185
2 2020-08-27 20,1226.2214112389424
2 2020-08-27 21,1165.5210057304373
2 2020-08-27 22,1088.287442455546
2 2020-08-27 23,1072.0113021390698
2 2020-08-28 00,1048.096135341969
2 2020-08-28 01,1062.8337119415894
2 2020-08-28 02,1061.4844520669633
2 2020-08-28 03,1039.9450261382653
2 2020-08-28 04,1043.8826955658353
2 2020-08-28 05,1054.1413667722493
2 2020-08-28 06,1139.0145647040395
2 2020-08-28 07,1573.1245731370204
2 2020-08-28 08,1900.9714339230459
2 2020-08-28 09,1972.4999170918181
2 2020-08-28 10,1979.4804873058797
2 2020-08-28 11,1996.5849353273559
2 2020-08-28 12,1997.5366214266646
2 2020-08-28 13,1981.6192787213884
2 2020-08-28 14,1969.4064915679976
2 2020-08-28 15,1969.4064915679976
2 2020-08-28 16,1933.3667539211503
2 2020-08-28 17,1828.2405086526794
2 2020-08-28 18,1647.3524626911799
2 2020-08-28 19,1429.337599357773
2 2020-08-28 20,1275.5872506404455
2 2020-08-28 21,1171.892883768347
2 2020-08-28 22,1117.3611127492977
2 2020-08-28 23,1065.2069079830856
2 2020-08-29 00,1016.6909008856595
2 2020-08-29 01,1008.1392645827716
2 2020-08-29 02,997.3459429496754
2 2020-08-29 03,997.3459429496754
2 2020-08-29 04,995.4313234164848
2 2020-08-29 05,993.7595974675794
2 2020-08-29 06,1051.3575155788017
2 2020-08-29 07,1154.9960080750147
2 2020-08-29 08,1212.6089765168654
2 2020-08-29 09,1246.2694397621838
2 2020-08-29 10,1245.4435259671982
2 2020-08-29 11,1215.622827127636
2 2020-08-29 12,1217.4668350682452
2 2020-08-29 13,1219.5501060429717
2 2020-08-29 14,1408.0018823549935
2 2020-08-29 15,1288.8421300364953
2 2020-08-29 16,1213.655219484453
2 2020-08-29 17,1213.167758420983
2 2020-08-29 18,1178.2520172187326
2 2020-08-29 19,1147.6407951670662
2 2020-08-29 20,1132.643046702267
2 2020-08-29 21,1101.8847785833136
2 2020-08-29 22,1055.9214670231918
2 2020-08-29 23,1053.118029448969
2 2020-08-30 00,1078.211732582508
2 2020-08-30 01,1079.0332128388866
2 2020-08-30 02,1078.7563579790658
2 2020-08-30 03,1077.8287162877368
2 2020-08-30 04,1107.6651523220903
2 2020-08-30 05,1073.934757610372
2 2020-08-30 06,1099.47905082158
2 2020-08-30 07,1176.882024769111
2 2020-08-30 08,1214.578178951306
2 2020-08-30 09,1192.4471626158054
2 2020-08-30 10,1210.4949182655748
2 2020-08-30 11,1196.415267779773
2 2020-08-30 12,1210.8499194855629
2 2020-08-30 13,1233.223742212206
2 2020-08-30 14,1270.5193484609263
2 2020-08-30 15,1259.8726548848122
2 2020-08-30 16,1266.8543822599615
2 2020-08-30 17,1239.4118174636824
2 2020-08-30 18,1172.0846337645955
2 2020-08-30 19,1162.1918764849815
2 2020-08-30 20,1140.8213001508498
2 2020-08-30 21,1123.38410953149
2 2020-08-30 22,1091.0737526272019
2 2020-08-30 23,1073.9836372708978
2 2020-08-31 00,1026.3215550729558
2 2020-08-31 01,1015.6143326070494
2 2020-08-31 02,1007.2068915727821
2 2020-08-31 03,1007.2068915727821
2 2020-08-31 04,1007.2068915727821
2 2020-08-31 05,1003.0784101581423
2 2020-08-31 06,1102.8808535346286
2 2020-08-31 07,1459.7589266175523
2 2020-08-31 08,1712.9970125885445
2 2020-08-31 09,1870.9505817994486
2 2020-08-31 10,1881.694196796845
2 2020-08-31 11,1839.5679761884771
2 2020-08-31 12,1847.715398713142
2 2020-08-31 13,1847.5367858172922
2 2020-08-31 14,1841.5015197954228
2 2020-08-31 15,1835.3626555103567
2 2020-08-31 16,1808.9036122664586
2 2020-08-31 17,1661.6379131920855
2 2020-08-31 18,1515.0988099293133
2 2020-08-31 19,1298.2404655532073
2 2020-08-31 20,1135.9039213162491
2 2020-08-31 21,1130.854616584376
2 2020-08-31 22,1093.4561527373196
2 2020-08-31 23,1105.2424443527668
3 2020-08-25 00,3483.5146452363147
3 2020-08-25 01,3482.959570164799
3 2020-08-25 02,3483.0688641310744
3 2020-08-25 03,3487.2552088083344
3 2020-08-25 04,3464.33192522868
3 2020-08-25 05,3464.8870003001957
3 2020-08-25 06,3510.528757160064
3 2020-08-25 07,3524.1217850271296
3 2020-08-25 08,3534.4839461218558
3 2020-08-25 09,3545.6193643082506
3 2020-08-25 10,3540.6817536491903
3 2020-08-25 11,3522.2964247620753
3 2020-08-25 12,3557.204194896461
3 2020-08-25 13,3570.8624648132695
3 2020-08-25 14,3566.646087033066
3 2020-08-25 15,3540.282210906576
3 2020-08-25 16,3551.9717624069785
3 2020-08-25 17,3531.8273921271125
3 2020-08-25 18,3511.02483797342
3 2020-08-25 19,3481.0089470255025
3 2020-08-25 20,3459.022749341122
3 2020-08-25 21,3460.4427172977294
3 2020-08-25 22,3454.789350559165
3 2020-08-25 23,3436.917916536677
3 2020-08-26 00,3450.5462385787305
3 2020-08-26 01,3443.446912569009
3 2020-08-26 02,3442.1625827366533
3 2020-08-26 03,3452.3811210706763
3 2020-08-26 04,3446.279965668237
3 2020-08-26 05,3464.9793214196366
3 2020-08-26 06,3505.143637377921
3 2020-08-26 07,3540.113450638552
3 2020-08-26 08,3562.0334359891194
3 2020-08-26 09,3678.0308637948065
3 2020-08-26 10,3678.0308637948065
3 2020-08-26 11,3667.4304461856796
3 2020-08-26 12,3667.4304461856796
3 2020-08-26 13,3667.4304461856796
3 2020-08-26 14,3689.395010425998
3 2020-08-26 15,3674.5705948433124
3 2020-08-26 16,3702.9911610621075
3 2020-08-26 17,3657.336354941375
3 2020-08-26 18,3644.910050786135
3 2020-08-26 19,3539.359959091755
3 2020-08-26 20,3624.4553719561395
3 2020-08-26 21,3628.3871878392893
3 2020-08-26 22,3539.735324420729
3 2020-08-26 23,3483.640614700168
3 2020-08-27 00,3489.3851539513576
3 2020-08-27 01,3480.8755397461155
3 2020-08-27 02,3471.787064426309
3 2020-08-27 03,3475.603752241325
3 2020-08-27 04,3485.305999950809
3 2020-08-27 05,3494.9725940655494
3 2020-08-27 06,3523.759628818598
3 2020-08-27 07,3535.30042747183
3 2020-08-27 08,3513.2788465343715
3 2020-08-27 09,3509.25855433113
3 2020-08-27 10,3535.798077421713
3 2020-08-27 11,3531.177350919707
3 2020-08-27 12,3578.031862294583
3 2020-08-27 13,3580.8692477528075
3 2020-08-27 14,3704.24357316496
3 2020-08-27 15,3709.578791179946
3 2020-08-27 16,3699.49897438111
3 2020-08-27 17,3679.427349020948
3 2020-08-27 18,3577.3080168736765
3 2020-08-27 19,3549.04264365806
3 2020-08-27 20,3549.04264365806
3 2020-08-27 21,3516.508935495534
3 2020-08-27 22,3501.1433790824085
3 2020-08-27 23,3490.1242304215866
3 2020-08-28 00,3478.7836542922964
3 2020-08-28 01,3469.9888415044243
3 2020-08-28 02,3473.4897902666385
3 2020-08-28 03,3467.731229797923
3 2020-08-28 04,3476.4749644847934
3 2020-08-28 05,3482.576119887233
3 2020-08-28 06,3530.3966522363485
3 2020-08-28 07,3540.191339817309
3 2020-08-28 08,3612.38151841215
3 2020-08-28 09,3608.3612262089086
3 2020-08-28 10,3626.679488318651
3 2020-08-28 11,3663.252677057959
3 2020-08-28 12,3688.34543264148
3 2020-08-28 13,3690.74771813977
3 2020-08-28 14,3712.7122823800883
3 2020-08-28 15,3697.8878667974027
3 2020-08-28 16,3680.653626895465
3 2020-08-28 17,3673.698858505657
3 2020-08-28 18,3553.385817280043
3 2020-08-28 19,3540.7480156929428
3 2020-08-28 20,3537.501845004828
3 2020-08-28 21,3500.5871956719247
3 2020-08-28 22,3492.645054980448
3 2020-08-28 23,3488.9311607403138
3 2020-08-29 00,3463.8779851464133
3 2020-08-29 01,3457.776829743974
3 2020-08-29 02,3460.3387546264266
3 2020-08-29 03,3470.5572929604496
3 2020-08-29 04,3460.493628596804
3 2020-08-29 05,3452.304968981449
3 2020-08-29 06,3463.798281202727
3 2020-08-29 07,3474.467867612491
3 2020-08-29 08,3478.8488087828678
3 2020-08-29 09,3474.8285165796265
3 2020-08-29 10,3466.352634726997
3 2020-08-29 11,3489.9957888492972
3 2020-08-29 12,3494.6917588526594
3 2020-08-29 13,3506.447543746016
3 2020-08-29 14,3522.09617512503
3 2020-08-29 15,3532.936357669823
3 2020-08-29 16,3529.193411109203
3 2020-08-29 17,3487.3845341787473
3 2020-08-29 18,3474.1852751750807
3 2020-08-29 19,3454.923227505991
3 2020-08-29 20,3449.935928249224
3 2020-08-29 21,3453.487727541211
3 2020-08-29 22,3453.487727541211
3 2020-08-29 23,3451.9208496098836
3 2020-08-30 00,3442.47640969728
3 2020-08-30 01,3442.4018236420256
3 2020-08-30 02,3442.714900915136
3 2020-08-30 03,3442.78948697039
3 2020-08-30 04,3439.6755510178155
3 2020-08-30 05,3436.9818936323827
3 2020-08-30 06,3442.980203623739
3 2020-08-30 07,3445.6482890074635
3 2020-08-30 08,3445.6482890074635
3 2020-08-30 09,3441.627996804222
3 2020-08-30 10,3430.050664221314
3 2020-08-30 11,3408.787909802106
3 2020-08-30 12,3411.5325089919825
3 2020-08-30 13,3409.1105313702105
3 2020-08-30 14,3441.1462941877767
3 2020-08-30 15,3447.774117042524
3 2020-08-30 16,3441.4115191460887
3 2020-08-30 17,3441.4115191460887
3 2020-08-30 18,3443.2221450949646
3 2020-08-30 19,3434.7399187342107
3 2020-08-30 20,3434.962388890082
3 2020-08-30 21,3434.962388890082
3 2020-08-30 22,3431.716218201967
3 2020-08-30 23,3432.8972881131144
3 2020-08-31 00,3453.83199737543
3 2020-08-31 01,3452.159490715487
3 2020-08-31 02,3434.0288030423944
3 2020-08-31 03,3434.35320513363
3 2020-08-31 04,3445.7880354371
3 2020-08-31 05,3451.8891908395394
3 2020-08-31 06,3455.193843445463
3 2020-08-31 07,3455.193843445463
3 2020-08-31 08,3508.6333254716346
3 2020-08-31 09,3520.499720252031
3 2020-08-31 10,3509.4878644710197
3 2020-08-31 11,3506.0768512178092
3 2020-08-31 12,3538.790279456776
3 2020-08-31 13,3538.790279456776
3 2020-08-31 14,3550.6750268982582
3 2020-08-31 15,3542.740317044597
3 2020-08-31 16,3540.608843151152
3 2020-08-31 17,3540.608843151152
3 2020-08-31 18,3543.1068168296724
3 2020-08-31 19,3539.9180479709967
3 2020-08-31 20,3535.008124509881
3 2020-08-31 21,3522.911544724857
3 2020-08-31 22,3515.7317024502654
3 2020-08-31 23,3473.963604659884
4 2020-08-25 00,364.8635032678591
4 2020-08-25 01,354.68798565449106
4 2020-08-25 02,352.74657636050654
4 2020-08-25 03,325.3571778081302
4 2020-08-25 04,326.0204439502354
4 2020-08-25 05,318.0942282908075
4 2020-08-25 06,320.70360672726133
4 2020-08-25 07,321.0493191664135
4 2020-08-25 08,624.1794180007148
4 2020-08-25 09,784.5091930501261
4 2020-08-25 10,1025.7569303961968
4 2020-08-25 11,1096.23065737173
4 2020-08-25 12,1225.920665841895
4 2020-08-25 13,1225.6586196407764
4 2020-08-25 14,1212.8677513663247
4 2020-08-25 15,1262.0756224712025
4 2020-08-25 16,1279.724596930663
4 2020-08-25 17,1170.917471799843
4 2020-08-25 18,1049.2163048495433
4 2020-08-25 19,917.1996033776402
4 2020-08-25 20,666.0616137428858
4 2020-08-25 21,541.5206429040383
4 2020-08-25 22,521.5320288498609
4 2020-08-25 23,488.01274026822057
4 2020-08-26 00,387.8988001748762
4 2020-08-26 01,385.42317133989184
4 2020-08-26 02,376.75490250948565
4 2020-08-26 03,368.30943237422576
4 2020-08-26 04,367.60820681541253
4 2020-08-26 05,362.9546357345437
4 2020-08-26 06,374.8909484925202
4 2020-08-26 07,389.7095194706704
4 2020-08-26 08,726.3561194685728
4 2020-08-26 09,1076.8020837661832
4 2020-08-26 10,1266.3317620457854
4 2020-08-26 11,1436.7132711559
4 2020-08-26 12,1474.2564100050618
4 2020-08-26 13,1426.8781847909422
4 2020-08-26 14,1467.399444399377
4 2020-08-26 15,1473.4337601105954
4 2020-08-26 16,1438.4195739501044
4 2020-08-26 17,1313.8318280682104
4 2020-08-26 18,1116.4186312059735
4 2020-08-26 19,881.3847283848897
4 2020-08-26 20,774.9179477058678
4 2020-08-26 21,574.4656037902179
4 2020-08-26 22,463.6813757138417
4 2020-08-26 23,449.33664838253753
4 2020-08-27 00,407.12220395442176
4 2020-08-27 01,414.7232791293114
4 2020-08-27 02,412.78186983532686
4 2020-08-27 03,377.42458791934877
4 2020-08-27 04,374.5750759956226
4 2020-08-27 05,360.96144105189427
4 2020-08-27 06,360.96144105189427
4 2020-08-27 07,390.5441416280216
4 2020-08-27 08,929.2189717769588
4 2020-08-27 09,1158.634021846655
4 2020-08-27 10,1301.6361779042566
4 2020-08-27 11,1310.4273617327117
4 2020-08-27 12,1476.5650394816596
4 2020-08-27 13,1499.9368354356955
4 2020-08-27 14,1466.8278941519839
4 2020-08-27 15,1584.46290189044
4 2020-08-27 16,1551.1652201489928
4 2020-08-27 17,1400.3688080593379
4 2020-08-27 18,1182.2953271156275
4 2020-08-27 19,1070.8721443820705
4 2020-08-27 20,879.1411158526006
4 2020-08-27 21,597.9025228272275
4 2020-08-27 22,529.3491476698383
4 2020-08-27 23,444.12290179682833
4 2020-08-28 00,503.86239019984765
4 2020-08-28 01,413.33506516023687
4 2020-08-28 02,412.63383960142363
4 2020-08-28 03,394.9479216780497
4 2020-08-28 04,385.9498983984822
4 2020-08-28 05,381.3342867343213
4 2020-08-28 06,381.3342867343213
4 2020-08-28 07,421.88084478337134
4 2020-08-28 08,876.0825896366474
4 2020-08-28 09,1331.746561163155
4 2020-08-28 10,1537.1930938465762
4 2020-08-28 11,1432.5862139838734
4 2020-08-28 12,1548.8810194582466
4 2020-08-28 13,1598.3798759645206
4 2020-08-28 14,1571.916382976923
4 2020-08-28 15,1559.2877665393896
4 2020-08-28 16,1603.840201407939
4 2020-08-28 17,1683.5446890159767
4 2020-08-28 18,1279.3814681567771
4 2020-08-28 19,1310.4629898562287
4 2020-08-28 20,1126.4470597585955
4 2020-08-28 21,946.4684505241282
4 2020-08-28 22,838.3526073994805
4 2020-08-28 23,564.9029409125297
4 2020-08-29 00,522.097088073982
4 2020-08-29 01,429.41159171430184
4 2020-08-29 02,419.8004007675278
4 2020-08-29 03,404.92617168127674
4 2020-08-29 04,395.9281484017092
4 2020-08-29 05,392.5457642641768
4 2020-08-29 06,399.0307661960054
4 2020-08-29 07,434.2673249751208
4 2020-08-29 08,1050.634825938392
4 2020-08-29 09,1665.5905691281762
4 2020-08-29 10,1545.5098681946895
4 2020-08-29 11,1602.6981240826312
4 2020-08-29 12,1659.8298170501055
4 2020-08-29 13,1849.013441469097
4 2020-08-29 14,1788.9193549939096
4 2020-08-29 15,1725.620832650456
4 2020-08-29 16,1655.3004007489815
4 2020-08-29 17,1705.5094730768408
4 2020-08-29 18,1613.17995894437
4 2020-08-29 19,1511.2779229851244
4 2020-08-29 20,1532.9883789428904
4 2020-08-29 21,1455.4652496932567
4 2020-08-29 22,1124.9503941213613
4 2020-08-29 23,989.683659113266
4 2020-08-30 00,608.9244656337315
4 2020-08-30 01,485.905110292321
4 2020-08-30 02,597.7481623324117
4 2020-08-30 03,447.4795679279433
4 2020-08-30 04,452.330191344483
4 2020-08-30 05,498.2103781203942
4 2020-08-30 06,502.0143381859074
4 2020-08-30 07,600.9288239212464
4 2020-08-30 08,866.136443456388
4 2020-08-30 09,852.3534438443248
4 2020-08-30 10,939.8766713466314
4 2020-08-30 11,1047.3298484038198
4 2020-08-30 12,1050.915706605275
4 2020-08-30 13,1364.0242347645108
4 2020-08-30 14,1401.4436722470853
4 2020-08-30 15,1213.239151851202
4 2020-08-30 16,1260.994629797913
4 2020-08-30 17,1156.0055140730312
4 2020-08-30 18,1052.2407118413976
4 2020-08-30 19,989.3210108040175
4 2020-08-30 20,764.3576486812516
4 2020-08-30 21,711.0935724712579
4 2020-08-30 22,734.6270519863939
4 2020-08-30 23,629.4790259557582
4 2020-08-31 00,430.31330022901585
4 2020-08-31 01,383.1281043116534
4 2020-08-31 02,349.75278445854553
4 2020-08-31 03,338.3059818167726
4 2020-08-31 04,337.82923196814994
4 2020-08-31 05,338.2680224000646
4 2020-08-31 06,338.2680224000646
4 2020-08-31 07,363.30381457133393
4 2020-08-31 08,720.4389711604367
4 2020-08-31 09,988.2733110479292
4 2020-08-31 10,1205.4279152342197
4 2020-08-31 11,1342.4118049943704
4 2020-08-31 12,1336.9713908889044
4 2020-08-31 13,1303.906990598839
4 2020-08-31 14,1275.2884154465776
4 2020-08-31 15,1272.5501293103375
4 2020-08-31 16,1280.3061552620852
4 2020-08-31 17,1238.0730387381323
4 2020-08-31 18,964.9585376429884
4 2020-08-31 19,825.25486966296
4 2020-08-31 20,626.9802766752106
4 2020-08-31 21,542.9448404391203
4 2020-08-31 22,403.05390997457357
4 2020-08-31 23,414.0057607402705
5 2020-08-25 00,2968.909493815315
5 2020-08-25 01,3022.1071219851683
5 2020-08-25 02,2974.6956857812197
5 2020-08-25 03,2959.1174234977507
5 2020-08-25 04,2846.4922254202697
5 2020-08-25 05,2445.6832889944276
5 2020-08-25 06,2242.8900842803528
5 2020-08-25 07,2329.2594747764615
5 2020-08-25 08,2895.6022785980226
5 2020-08-25 09,3055.689802891944
5 2020-08-25 10,3368.7000029088417
5 2020-08-25 11,3358.4785065026267
5 2020-08-25 12,3129.674121000377
5 2020-08-25 13,3123.382681570027
5 2020-08-25 14,3086.0478504268726
5 2020-08-25 15,3081.603625090365
5 2020-08-25 16,2827.8016272010473
5 2020-08-25 17,2619.4343577129807
5 2020-08-25 18,2510.912565496513
5 2020-08-25 19,3097.9020619679222
5 2020-08-25 20,3198.2598368570852
5 2020-08-25 21,3151.6914051538156
5 2020-08-25 22,3265.072025488229
5 2020-08-25 23,3217.2605045958303
5 2020-08-26 00,3208.9081510160117
5 2020-08-26 01,3110.7948706565758
5 2020-08-26 02,3056.1889000536717
5 2020-08-26 03,3012.691442397161
5 2020-08-26 04,2983.405840475545
5 2020-08-26 05,2462.192010406834
5 2020-08-26 06,2364.6211778710535
5 2020-08-26 07,2487.045033914839
5 2020-08-26 08,2950.3151375046477
5 2020-08-26 09,3045.265229193037
5 2020-08-26 10,3393.9280324689616
5 2020-08-26 11,3386.7926031867005
5 2020-08-26 12,3308.0736066825384
5 2020-08-26 13,3256.832188959155
5 2020-08-26 14,3236.2218316729045
5 2020-08-26 15,3254.5283768505797
5 2020-08-26 16,2973.0837720539575
5 2020-08-26 17,2897.107269197807
5 2020-08-26 18,2539.653365420621
5 2020-08-26 19,3033.1048227831366
5 2020-08-26 20,3206.8120291467667
5 2020-08-26 21,3223.9092983270893
5 2020-08-26 22,3281.7161767776333
5 2020-08-26 23,3251.435286184755
