num_date_time,answer
1 2020-08-30 01,8622.471694506261
1 2020-08-30 02,8603.82385619017
1 2020-08-30 03,8581.233348299174
1 2020-08-30 04,8567.36625246911
1 2020-08-30 05,8557.59722793744
1 2020-08-30 06,8553.868368172189
1 2020-08-30 07,8563.300981955686
1 2020-08-30 08,8572.798791752854
1 2020-08-30 09,8609.094596121904
1 2020-08-30 10,8639.921532040009
1 2020-08-30 11,8667.415231257886
1 2020-08-30 12,8675.59341044481
1 2020-08-30 13,8668.491950473684
1 2020-08-30 14,8671.640870430867
1 2020-08-30 15,8673.121668933154
1 2020-08-30 16,8681.27718265379
1 2020-08-30 17,8682.89289431774
1 2020-08-30 18,8673.161706198573
1 2020-08-30 19,8666.336339003374
1 2020-08-30 20,8662.83753490305
1 2020-08-30 21,8653.758579151843
1 2020-08-30 22,8631.983147217796
1 2020-08-30 23,8604.100910948124
1 2020-08-31 00,8612.327799545063
1 2020-08-31 01,8589.825596708617
1 2020-08-31 02,8581.386003645846
1 2020-08-31 03,8570.565819446958
1 2020-08-31 04,8560.895010773991
1 2020-08-31 05,8548.767850887652
1 2020-08-31 06,8544.18577223159
1 2020-08-31 07,8558.95565934153
1 2020-08-31 08,8582.33560739503
1 2020-08-31 09,8612.322024950128
1 2020-08-31 10,8638.779597181283
1 2020-08-31 11,8659.884637759005
1 2020-08-31 12,8671.323924573664
1 2020-08-31 13,8680.373481841958
1 2020-08-31 14,8699.522830775813
1 2020-08-31 15,8713.407486807053
1 2020-08-31 16,8716.167957796115
1 2020-08-31 17,8707.345820895229
1 2020-08-31 18,8694.831281583914
1 2020-08-31 19,8677.798367974714
1 2020-08-31 20,8663.855640696633
1 2020-08-31 21,8661.747778818932
1 2020-08-31 22,8668.32193460143
1 2020-08-31 23,8672.66650289485
2 2020-08-25 00,1143.3533623179
2 2020-08-25 01,1143.3125705218497
2 2020-08-25 02,1139.8995782817449
2 2020-08-25 03,1129.9760651462652
2 2020-08-25 04,1132.8714936699266
2 2020-08-25 05,1128.5539025110847
2 2020-08-25 06,1213.3921006614312
2 2020-08-25 07,1573.972700446642
2 2020-08-25 08,1954.4500094757082
2 2020-08-25 09,2068.2680775650547
2 2020-08-25 10,2044.7900564274426
2 2020-08-25 11,2065.9975836767185
2 2020-08-25 12,2118.1344361025403
2 2020-08-25 13,2115.5049927857194
2 2020-08-25 14,2084.148300738573
2 2020-08-25 15,2066.307967160781
2 2020-08-25 16,2020.362885019591
2 2020-08-25 17,1894.830479927244
2 2020-08-25 18,1689.6934864790446
2 2020-08-25 19,1422.7936937046031
2 2020-08-25 20,1281.8783542906792
2 2020-08-25 21,1195.6397817844902
2 2020-08-25 22,1164.606781490575
2 2020-08-25 23,1172.3027518696417
2 2020-08-26 00,1142.150799350395
2 2020-08-26 01,1142.3159268942102
2 2020-08-26 02,1134.0223802935448
2 2020-08-26 03,1132.6102958630709
2 2020-08-26 04,1136.350714184046
2 2020-08-26 05,1138.5475473257236
2 2020-08-26 06,1265.7898821120032
2 2020-08-26 07,1621.7968805710957
2 2020-08-26 08,1985.9267469679676
2 2020-08-26 09,2104.6260055827825
2 2020-08-26 10,2078.7726159700633
2 2020-08-26 11,2082.043990290903
2 2020-08-26 12,2120.609621333549
2 2020-08-26 13,2121.341682380837
2 2020-08-26 14,2104.933387288464
2 2020-08-26 15,2086.887371947935
2 2020-08-26 16,2079.9021484493824
2 2020-08-26 17,1969.7923840346489
2 2020-08-26 18,1674.483865354721
2 2020-08-26 19,1439.520904128627
2 2020-08-26 20,1279.9637026256537
2 2020-08-26 21,1221.4581665451833
2 2020-08-26 22,1175.3407400903654
2 2020-08-26 23,1194.4879860336473
2 2020-08-27 00,1161.1035471337873
2 2020-08-27 01,1148.0825252386844
2 2020-08-27 02,1127.3404811087407
2 2020-08-27 03,1132.0481698436754
2 2020-08-27 04,1123.7490477327387
2 2020-08-27 05,1104.2062540731686
2 2020-08-27 06,1237.1784440297665
2 2020-08-27 07,1661.559818018828
2 2020-08-27 08,2007.9186081661258
2 2020-08-27 09,2076.592134981122
2 2020-08-27 10,2108.2688708134438
2 2020-08-27 11,2097.1557274765996
2 2020-08-27 12,2098.8948904098397
2 2020-08-27 13,2075.4199070087975
2 2020-08-27 14,2051.5533820623887
2 2020-08-27 15,2075.586848856468
2 2020-08-27 16,2024.6534724832663
2 2020-08-27 17,1885.328128575654
2 2020-08-27 18,1530.1492884506754
2 2020-08-27 19,1333.8312083874155
2 2020-08-27 20,1222.6528064072845
2 2020-08-27 21,1160.5513138576646
2 2020-08-27 22,1113.1742113033579
2 2020-08-27 23,1093.3840269855812
2 2020-08-28 00,1063.903656570641
2 2020-08-28 01,1076.420004836667
2 2020-08-28 02,1068.8956282127986
2 2020-08-28 03,1050.8730094067416
2 2020-08-28 04,1053.5301613345125
2 2020-08-28 05,1050.2132912270097
2 2020-08-28 06,1177.2918447854706
2 2020-08-28 07,1526.4085317899112
2 2020-08-28 08,1917.0906902989698
2 2020-08-28 09,1996.8386158476035
2 2020-08-28 10,1960.508030070085
2 2020-08-28 11,1972.7737441828524
2 2020-08-28 12,1996.451891142642
2 2020-08-28 13,1979.6909826375463
2 2020-08-28 14,1951.7892697339937
2 2020-08-28 15,1962.0525921491578
2 2020-08-28 16,1956.4315151603723
2 2020-08-28 17,1821.142498938082
2 2020-08-28 18,1638.86738591176
2 2020-08-28 19,1348.9461904918792
2 2020-08-28 20,1204.779530867444
2 2020-08-28 21,1128.8181820383168
2 2020-08-28 22,1080.524746078615
2 2020-08-28 23,1061.793344313169
2 2020-08-29 00,1018.3655948275901
2 2020-08-29 01,1025.8327514023704
2 2020-08-29 02,1014.1394924545957
2 2020-08-29 03,1011.4991906522584
2 2020-08-29 04,995.8954795319484
2 2020-08-29 05,995.7219443604998
2 2020-08-29 06,1049.0212380869823
2 2020-08-29 07,1175.0699214277981
2 2020-08-29 08,1342.3384420901245
2 2020-08-29 09,1386.6494197198745
2 2020-08-29 10,1354.7191972832047
2 2020-08-29 11,1340.3410065240935
2 2020-08-29 12,1353.133398566573
2 2020-08-29 13,1366.949786185131
2 2020-08-29 14,1366.8545371180592
2 2020-08-29 15,1377.8037965563587
2 2020-08-29 16,1376.4481616242003
2 2020-08-29 17,1335.5046601860568
2 2020-08-29 18,1240.7109775504562
2 2020-08-29 19,1186.5538895942009
2 2020-08-29 20,1153.5875887752825
2 2020-08-29 21,1114.2938646254179
2 2020-08-29 22,1070.296038702517
2 2020-08-29 23,1066.0227793759116
2 2020-08-30 00,1027.0980771799295
2 2020-08-30 01,1019.8718451807085
2 2020-08-30 02,1012.1212403718957
2 2020-08-30 03,1010.4888596063591
2 2020-08-30 04,1002.7484406174392
2 2020-08-30 05,1002.0573823668562
2 2020-08-30 06,1015.3396742093173
2 2020-08-30 07,1097.2568961500012
2 2020-08-30 08,1174.5905739622474
2 2020-08-30 09,1197.4987549352466
2 2020-08-30 10,1217.3227405535852
2 2020-08-30 11,1210.8452229066309
2 2020-08-30 12,1229.1126686443772
2 2020-08-30 13,1245.0187392619628
2 2020-08-30 14,1264.4069244998577
2 2020-08-30 15,1269.2643198310636
2 2020-08-30 16,1253.0485647757089
2 2020-08-30 17,1208.390591796746
2 2020-08-30 18,1177.1114924291985
2 2020-08-30 19,1150.246950131023
2 2020-08-30 20,1121.5318901025323
2 2020-08-30 21,1097.7452173146542
2 2020-08-30 22,1078.3879935022794
2 2020-08-30 23,1079.3824140017095
2 2020-08-31 00,1094.574926179908
2 2020-08-31 01,1085.4201567906075
2 2020-08-31 02,1073.3245969437453
2 2020-08-31 03,1072.0086695182245
2 2020-08-31 04,1069.3818318448873
2 2020-08-31 05,1077.1154248854286
2 2020-08-31 06,1167.7535789996675
2 2020-08-31 07,1548.3351640814685
2 2020-08-31 08,1876.3127120288555
2 2020-08-31 09,2009.8069387781436
2 2020-08-31 10,1991.297219293673
2 2020-08-31 11,1985.6372161902991
2 2020-08-31 12,2015.338706157861
2 2020-08-31 13,2008.0676231657467
2 2020-08-31 14,1987.5149331166842
2 2020-08-31 15,1981.5952138036084
2 2020-08-31 16,1953.5926216388443
2 2020-08-31 17,1835.7614010741356
2 2020-08-31 18,1679.5147406179817
2 2020-08-31 19,1361.627666486711
2 2020-08-31 20,1228.8620253770212
2 2020-08-31 21,1170.4560042820133
2 2020-08-31 22,1131.2387599969327
2 2020-08-31 23,1144.744667700326
3 2020-08-25 00,3475.8526008144063
3 2020-08-25 01,3483.0649763186298
3 2020-08-25 02,3481.5248501924316
3 2020-08-25 03,3483.072307291795
3 2020-08-25 04,3484.6932613016525
3 2020-08-25 05,3487.0926549783076
3 2020-08-25 06,3515.889946477939
3 2020-08-25 07,3527.472298070166
3 2020-08-25 08,3544.9033927298583
3 2020-08-25 09,3549.5371395227244
3 2020-08-25 10,3548.981708882918
3 2020-08-25 11,3555.6711791651637
3 2020-08-25 12,3563.4329051662867
3 2020-08-25 13,3558.721521836126
3 2020-08-25 14,3567.2257420296687
3 2020-08-25 15,3571.6420053333827
3 2020-08-25 16,3578.6373516573008
3 2020-08-25 17,3576.0493545725817
3 2020-08-25 18,3528.464787011412
3 2020-08-25 19,3500.4989648417722
3 2020-08-25 20,3499.4702657464222
3 2020-08-25 21,3495.5357294346413
3 2020-08-25 22,3485.829382299959
3 2020-08-25 23,3487.96657611451
3 2020-08-26 00,3507.690960386847
3 2020-08-26 01,3507.195354139406
3 2020-08-26 02,3509.4126608624165
3 2020-08-26 03,3507.493014237256
3 2020-08-26 04,3501.6124614758655
3 2020-08-26 05,3511.198205615554
3 2020-08-26 06,3540.4549420994254
3 2020-08-26 07,3529.355735462974
3 2020-08-26 08,3545.649071855632
3 2020-08-26 09,3553.3420468929307
3 2020-08-26 10,3563.5926866614336
3 2020-08-26 11,3566.6927181279775
3 2020-08-26 12,3575.700068828616
3 2020-08-26 13,3569.1202120343073
3 2020-08-26 14,3588.998842178099
3 2020-08-26 15,3577.08666267849
3 2020-08-26 16,3590.9922719250058
3 2020-08-26 17,3571.588707742488
3 2020-08-26 18,3546.9272390200526
3 2020-08-26 19,3530.550815786174
3 2020-08-26 20,3552.4745342533965
3 2020-08-26 21,3546.9043107743555
3 2020-08-26 22,3536.6984163045977
3 2020-08-26 23,3512.583462860156
3 2020-08-27 00,3501.3306291654617
3 2020-08-27 01,3497.7532332753594
3 2020-08-27 02,3494.5481281953803
3 2020-08-27 03,3493.606935698162
3 2020-08-27 04,3500.8953734036295
3 2020-08-27 05,3526.549966505649
3 2020-08-27 06,3521.840720516089
3 2020-08-27 07,3509.8238519981082
3 2020-08-27 08,3492.0948654860995
3 2020-08-27 09,3476.035902925583
3 2020-08-27 10,3482.0188544778034
3 2020-08-27 11,3487.0189429335805
3 2020-08-27 12,3491.696854051525
3 2020-08-27 13,3497.569279587895
3 2020-08-27 14,3531.0649260899113
3 2020-08-27 15,3551.834579531072
3 2020-08-27 16,3547.7013342323116
3 2020-08-27 17,3542.700692098188
3 2020-08-27 18,3508.6464720477934
3 2020-08-27 19,3484.9265276856627
3 2020-08-27 20,3477.505667400441
3 2020-08-27 21,3471.5447843687407
3 2020-08-27 22,3479.056415909632
3 2020-08-27 23,3489.35453555882
3 2020-08-28 00,3472.1207168820874
3 2020-08-28 01,3472.8620169152355
3 2020-08-28 02,3477.134641170366
3 2020-08-28 03,3475.552501635101
3 2020-08-28 04,3484.087111199613
3 2020-08-28 05,3495.812129631602
3 2020-08-28 06,3516.4061970631997
3 2020-08-28 07,3516.0860742832306
3 2020-08-28 08,3555.1905300820194
3 2020-08-28 09,3549.4990451087197
3 2020-08-28 10,3551.3347866137033
3 2020-08-28 11,3530.261723277083
3 2020-08-28 12,3538.3133642535677
3 2020-08-28 13,3543.3579995614923
3 2020-08-28 14,3560.7756427492427
3 2020-08-28 15,3545.7460843698577
3 2020-08-28 16,3548.671477204384
3 2020-08-28 17,3548.4385846651867
3 2020-08-28 18,3509.616100854689
3 2020-08-28 19,3481.7654991619534
3 2020-08-28 20,3479.1804657580246
3 2020-08-28 21,3476.544764742181
3 2020-08-28 22,3487.382769144846
3 2020-08-28 23,3503.0717214532374
3 2020-08-29 00,3510.3797175280492
3 2020-08-29 01,3501.668847549684
3 2020-08-29 02,3501.8477825297978
3 2020-08-29 03,3502.491863575618
3 2020-08-29 04,3485.7725831123794
3 2020-08-29 05,3469.9144675236166
3 2020-08-29 06,3469.674456729707
3 2020-08-29 07,3466.776994515072
3 2020-08-29 08,3456.651602641117
3 2020-08-29 09,3450.552574201897
3 2020-08-29 10,3465.95151217442
3 2020-08-29 11,3468.2217307632727
3 2020-08-29 12,3469.586908879826
3 2020-08-29 13,3463.273183634006
3 2020-08-29 14,3456.0211019876274
3 2020-08-29 15,3452.511544994218
3 2020-08-29 16,3447.9799881775953
3 2020-08-29 17,3430.4752030516834
3 2020-08-29 18,3410.6547305090835
3 2020-08-29 19,3409.938382996239
3 2020-08-29 20,3419.8032523612887
3 2020-08-29 21,3433.3161516078117
3 2020-08-29 22,3439.0904145093746
3 2020-08-29 23,3436.594711436477
3 2020-08-30 00,3429.1750843582504
3 2020-08-30 01,3438.4176830807805
3 2020-08-30 02,3445.5163173158608
3 2020-08-30 03,3443.5435388998903
3 2020-08-30 04,3439.609369848507
3 2020-08-30 05,3444.260405593716
3 2020-08-30 06,3436.3921286857103
3 2020-08-30 07,3426.0638244314046
3 2020-08-30 08,3415.4176216876012
3 2020-08-30 09,3405.4122579741006
3 2020-08-30 10,3394.22760481066
3 2020-08-30 11,3391.3669726648536
3 2020-08-30 12,3390.8589896258413
3 2020-08-30 13,3392.8508885748197
3 2020-08-30 14,3405.2861812973106
3 2020-08-30 15,3410.8007440236825
3 2020-08-30 16,3404.3926445842767
3 2020-08-30 17,3399.9021110978915
3 2020-08-30 18,3406.656089615706
3 2020-08-30 19,3399.489609222415
3 2020-08-30 20,3404.2662861592416
3 2020-08-30 21,3415.8001304003387
3 2020-08-30 22,3420.3214069813216
3 2020-08-30 23,3419.681417617205
3 2020-08-31 00,3459.2741016011473
3 2020-08-31 01,3463.7424465044105
3 2020-08-31 02,3464.216870936005
3 2020-08-31 03,3471.9462420203627
3 2020-08-31 04,3483.6644039765742
3 2020-08-31 05,3486.7072457276718
3 2020-08-31 06,3498.127588514263
3 2020-08-31 07,3486.2925243283084
3 2020-08-31 08,3519.33669289303
3 2020-08-31 09,3532.7787888766243
3 2020-08-31 10,3547.478724377108
3 2020-08-31 11,3532.8164096104174
3 2020-08-31 12,3541.646945209346
3 2020-08-31 13,3544.4067784454096
3 2020-08-31 14,3557.405669236356
3 2020-08-31 15,3545.807734075723
3 2020-08-31 16,3547.735949164921
3 2020-08-31 17,3553.1458402636367
3 2020-08-31 18,3557.8119896680046
3 2020-08-31 19,3558.0626211575895
3 2020-08-31 20,3562.2630475992214
3 2020-08-31 21,3565.9536802877956
3 2020-08-31 22,3563.2154803038475
3 2020-08-31 23,3525.3700525707272
4 2020-08-25 00,439.3053046631595
4 2020-08-25 01,394.1250398576176
4 2020-08-25 02,359.1757475713164
4 2020-08-25 03,396.30041519119607
4 2020-08-25 04,428.7434488690318
4 2020-08-25 05,444.8157292972154
4 2020-08-25 06,514.977261816117
4 2020-08-25 07,602.2139617097224
4 2020-08-25 08,807.7604701918441
4 2020-08-25 09,972.5932699528684
4 2020-08-25 10,1148.5532173585502
4 2020-08-25 11,1284.8330759620176
4 2020-08-25 12,1407.9771613145126
4 2020-08-25 13,1454.7829247672635
4 2020-08-25 14,1426.9106876813453
4 2020-08-25 15,1463.5378824406152
4 2020-08-25 16,1413.5120737802786
4 2020-08-25 17,1319.5306334532534
4 2020-08-25 18,1159.3232925785446
4 2020-08-25 19,971.2349133135959
4 2020-08-25 20,774.0905031325232
4 2020-08-25 21,648.3136668949261
4 2020-08-25 22,526.1512011703761
4 2020-08-25 23,410.12449528215654
4 2020-08-26 00,508.7874343362861
4 2020-08-26 01,434.9737663747396
4 2020-08-26 02,418.06504523753654
4 2020-08-26 03,435.1977715441848
4 2020-08-26 04,477.12549915768886
4 2020-08-26 05,519.7662276038245
4 2020-08-26 06,592.9059341274632
4 2020-08-26 07,697.0729114137667
4 2020-08-26 08,929.5281124618633
4 2020-08-26 09,1142.2432117866224
4 2020-08-26 10,1317.607792340381
4 2020-08-26 11,1490.4350091225992
4 2020-08-26 12,1589.381173214344
4 2020-08-26 13,1607.755625340466
4 2020-08-26 14,1610.4128661563022
4 2020-08-26 15,1606.4445369602718
4 2020-08-26 16,1507.6383158655558
4 2020-08-26 17,1456.195881156419
4 2020-08-26 18,1266.0564578129256
4 2020-08-26 19,1064.0470037020682
4 2020-08-26 20,832.3162071574317
4 2020-08-26 21,695.7295138614028
4 2020-08-26 22,534.6764542110486
4 2020-08-26 23,466.46193831571156
4 2020-08-27 00,587.7848750807638
4 2020-08-27 01,529.4171380641669
4 2020-08-27 02,496.2175011035339
4 2020-08-27 03,458.0099379622908
4 2020-08-27 04,460.33745739973335
4 2020-08-27 05,466.8317039478934
4 2020-08-27 06,530.8237056052873
4 2020-08-27 07,592.5640793230538
4 2020-08-27 08,859.2496096310277
4 2020-08-27 09,1075.7314533023023
4 2020-08-27 10,1354.533491237597
4 2020-08-27 11,1407.4705369142985
4 2020-08-27 12,1478.5335755829105
4 2020-08-27 13,1436.5339242517898
4 2020-08-27 14,1546.1470994551028
4 2020-08-27 15,1520.2139674271057
4 2020-08-27 16,1492.0832675222277
4 2020-08-27 17,1366.575944519042
4 2020-08-27 18,1247.0713971500331
4 2020-08-27 19,1052.7382120399357
4 2020-08-27 20,824.5323733843096
4 2020-08-27 21,660.0636580027025
4 2020-08-27 22,542.1953219400383
4 2020-08-27 23,425.55283405882494
4 2020-08-28 00,530.5464568803739
4 2020-08-28 01,456.93681536650297
4 2020-08-28 02,434.04695757019874
4 2020-08-28 03,470.22997043838177
4 2020-08-28 04,482.30282151916003
4 2020-08-28 05,466.1222996260435
4 2020-08-28 06,507.5988910182647
4 2020-08-28 07,684.9293462916465
4 2020-08-28 08,980.3095405268463
4 2020-08-28 09,1352.8400848153947
4 2020-08-28 10,1557.7287492081246
4 2020-08-28 11,1661.3207511713335
4 2020-08-28 12,1579.1520097159187
4 2020-08-28 13,1540.122417342724
4 2020-08-28 14,1411.469807688185
4 2020-08-28 15,1474.2252708020756
4 2020-08-28 16,1470.6990878241818
4 2020-08-28 17,1428.364863571268
4 2020-08-28 18,1098.4857676633715
4 2020-08-28 19,890.0629889920384
4 2020-08-28 20,671.5604290071916
4 2020-08-28 21,652.3316050551804
4 2020-08-28 22,606.9475313935312
4 2020-08-28 23,512.3163984140506
4 2020-08-29 00,537.7216491425353
4 2020-08-29 01,411.44007682518884
4 2020-08-29 02,421.60899323959836
4 2020-08-29 03,404.0829596412708
4 2020-08-29 04,402.808566449405
4 2020-08-29 05,311.710665096629
4 2020-08-29 06,291.6158602557174
4 2020-08-29 07,324.50973091747096
4 2020-08-29 08,764.4838328862921
4 2020-08-29 09,1249.2254501053717
4 2020-08-29 10,1533.7715321825021
4 2020-08-29 11,1478.2282535717327
4 2020-08-29 12,1354.0537023064953
4 2020-08-29 13,1383.2007370738384
4 2020-08-29 14,1489.3754144268332
4 2020-08-29 15,1684.7551756035418
4 2020-08-29 16,1660.3210333743596
4 2020-08-29 17,1485.3211219584246
4 2020-08-29 18,1228.3919843904823
4 2020-08-29 19,1059.9477065201795
4 2020-08-29 20,1014.3323646287439
4 2020-08-29 21,931.5618003112144
4 2020-08-29 22,821.5873147450872
4 2020-08-29 23,462.81871232749495
4 2020-08-30 00,349.76065749775705
4 2020-08-30 01,223.87023693629442
4 2020-08-30 02,367.88927499637896
4 2020-08-30 03,444.1344230048586
4 2020-08-30 04,443.3233579542359
4 2020-08-30 05,341.48621895216706
4 2020-08-30 06,336.17115465662835
4 2020-08-30 07,504.491748370466
4 2020-08-30 08,738.5687138528154
4 2020-08-30 09,974.4203943906438
4 2020-08-30 10,1138.2613311170057
4 2020-08-30 11,1205.2809821691153
4 2020-08-30 12,1234.2627855310889
4 2020-08-30 13,1355.1951240144708
4 2020-08-30 14,1466.923176445889
4 2020-08-30 15,1466.59841713373
4 2020-08-30 16,1397.8427223014369
4 2020-08-30 17,1267.6176904399808
4 2020-08-30 18,1109.722868989163
4 2020-08-30 19,967.773541934031
4 2020-08-30 20,782.7339576285411
4 2020-08-30 21,630.8195802052556
4 2020-08-30 22,489.09005165488986
4 2020-08-30 23,396.9122216527036
4 2020-08-31 00,275.2108505064891
4 2020-08-31 01,240.29606621155312
4 2020-08-31 02,234.40139202979253
4 2020-08-31 03,269.69817830151237
4 2020-08-31 04,338.3710176325221
4 2020-08-31 05,414.59853307558785
4 2020-08-31 06,500.6530639439429
4 2020-08-31 07,560.3132547664048
4 2020-08-31 08,760.4458475485015
4 2020-08-31 09,962.8004825150568
4 2020-08-31 10,1198.2790665270963
4 2020-08-31 11,1306.1376933176934
4 2020-08-31 12,1399.346657453873
4 2020-08-31 13,1402.8814735777964
4 2020-08-31 14,1408.097102392111
4 2020-08-31 15,1467.0803455136115
4 2020-08-31 16,1421.4458285237451
4 2020-08-31 17,1338.4338819615778
4 2020-08-31 18,1138.5065239950427
4 2020-08-31 19,967.8638178605712
4 2020-08-31 20,797.8065420808476
4 2020-08-31 21,684.6359129946421
4 2020-08-31 22,497.4613384445082
4 2020-08-31 23,353.8007436560632
5 2020-08-25 00,3199.028975726792
5 2020-08-25 01,3144.3618716082597
5 2020-08-25 02,3163.0169354195523
5 2020-08-25 03,3192.1224372616557
5 2020-08-25 04,3080.0636681374103
5 2020-08-25 05,2692.0138167175237
5 2020-08-25 06,2406.182561118021
5 2020-08-25 07,2449.2108977912644
5 2020-08-25 08,2877.868010721203
5 2020-08-25 09,3112.334774060652
5 2020-08-25 10,3376.2010929086605
5 2020-08-25 11,3414.9371327626764
5 2020-08-25 12,3263.708980003575
5 2020-08-25 13,3102.8532885837376
5 2020-08-25 14,3065.826802270139
5 2020-08-25 15,3078.398805600139
5 2020-08-25 16,2941.034088477665
5 2020-08-25 17,2729.908186491432
5 2020-08-25 18,2845.7813931071946
5 2020-08-25 19,3190.1066423330876
5 2020-08-25 20,3324.7830382175875
5 2020-08-25 21,3409.0269150617746
5 2020-08-25 22,3409.063976303811
5 2020-08-25 23,3424.5709131605104
5 2020-08-26 00,3237.8096450806547
5 2020-08-26 01,3142.025197758072
5 2020-08-26 02,3097.241167447341
5 2020-08-26 03,2975.5189029401927
5 2020-08-26 04,2925.5804379244637
5 2020-08-26 05,2483.6678859036588
5 2020-08-26 06,2355.4403223293994
5 2020-08-26 07,2376.7771561225736
5 2020-08-26 08,2784.8199953138705
5 2020-08-26 09,2953.7777610904163
5 2020-08-26 10,3258.24504032456
5 2020-08-26 11,3283.548768147007
5 2020-08-26 12,3143.4680757618203
5 2020-08-26 13,3066.609852881754
5 2020-08-26 14,3079.7287488512643
5 2020-08-26 15,3000.9276349975207
5 2020-08-26 16,2803.6575167964943
5 2020-08-26 17,2721.8922031031198
5 2020-08-26 18,2557.1712730249906
5 2020-08-26 19,2960.151463453091
5 2020-08-26 20,3096.6616388915136
5 2020-08-26 21,3291.5024847306245
5 2020-08-26 22,3195.522420367524
