num_date_time,answer
2 2020-08-28 17,1869.1566
2 2020-08-28 18,1674.8646
2 2020-08-28 19,1344.3337
2 2020-08-28 20,1336.1587
2 2020-08-28 21,1189.6879
2 2020-08-28 22,1136.5719
2 2020-08-28 23,1091.4197
2 2020-08-29 00,1026.1812
2 2020-08-29 01,1023.97626
2 2020-08-29 02,1011.5042
2 2020-08-29 03,1007.69855
2 2020-08-29 04,1000.8475
2 2020-08-29 05,984.9972
2 2020-08-29 06,1027.371
2 2020-08-29 07,1147.091
2 2020-08-29 08,1215.2157
2 2020-08-29 09,1247.3807
2 2020-08-29 10,1279.1476
2 2020-08-29 11,1222.0852
2 2020-08-29 12,1206.2483
2 2020-08-29 13,1223.9406
2 2020-08-29 14,1226.5706
2 2020-08-29 15,1253.8132
2 2020-08-29 16,1218.8746
2 2020-08-29 17,1240.7687
2 2020-08-29 18,1207.4097
2 2020-08-29 19,1145.395
2 2020-08-29 20,1123.0769
2 2020-08-29 21,1095.6793
2 2020-08-29 22,1076.8464
2 2020-08-29 23,1060.505
2 2020-08-30 00,1090.0082
2 2020-08-30 01,1077.2985
2 2020-08-30 02,1072.2909
2 2020-08-30 03,1071.3237
2 2020-08-30 04,1075.1891
2 2020-08-30 05,1064.2079
2 2020-08-30 06,1077.7858
2 2020-08-30 07,1039.7513
2 2020-08-30 08,1130.4789
2 2020-08-30 09,1187.8359
2 2020-08-30 10,1178.3347
2 2020-08-30 11,1109.2434
2 2020-08-30 12,1145.2056
2 2020-08-30 13,1143.758
2 2020-08-30 14,1168.4358
2 2020-08-30 15,1171.913
2 2020-08-30 16,1180.2574
2 2020-08-30 17,1170.7552
2 2020-08-30 18,1164.9849
2 2020-08-30 19,1177.0822
2 2020-08-30 20,1158.4785
2 2020-08-30 21,1133.5586
2 2020-08-30 22,1109.1224
2 2020-08-30 23,1068.2432
2 2020-08-31 00,1034.4316
2 2020-08-31 01,1022.8476
2 2020-08-31 02,1012.924
2 2020-08-31 03,1005.47144
2 2020-08-31 04,1002.58563
2 2020-08-31 05,981.56476
2 2020-08-31 06,1119.9974
2 2020-08-31 07,1503.1766
2 2020-08-31 08,1817.3146
2 2020-08-31 09,1896.2367
2 2020-08-31 10,1891.6888
2 2020-08-31 11,1867.9961
2 2020-08-31 12,1872.632
2 2020-08-31 13,1869.5276
2 2020-08-31 14,1863.3832
2 2020-08-31 15,1865.869
2 2020-08-31 16,1825.298
2 2020-08-31 17,1713.5792
2 2020-08-31 18,1568.5968
2 2020-08-31 19,1261.0961
2 2020-08-31 20,1227.7788
2 2020-08-31 21,1109.3442
2 2020-08-31 22,1075.5863
2 2020-08-31 23,1060.9186
3 2020-08-25 00,3507.7268
3 2020-08-25 01,3504.0615
3 2020-08-25 02,3467.33
3 2020-08-25 03,3482.1226
3 2020-08-25 04,3450.8774
3 2020-08-25 05,3445.8052
3 2020-08-25 06,3493.495
3 2020-08-25 07,3469.7642
3 2020-08-25 08,3498.5725
3 2020-08-25 09,3542.6062
3 2020-08-25 10,3547.733
3 2020-08-25 11,3524.0964
3 2020-08-25 12,3551.3281
3 2020-08-25 13,3551.1748
3 2020-08-25 14,3515.0425
3 2020-08-25 15,3519.3782
3 2020-08-25 16,3532.427
3 2020-08-25 17,3504.6357
3 2020-08-25 18,3488.147
3 2020-08-25 19,3455.5884
3 2020-08-25 20,3452.9124
3 2020-08-25 21,3411.6072
3 2020-08-25 22,3438.6843
3 2020-08-25 23,3415.4856
3 2020-08-26 00,3394.5186
3 2020-08-26 01,3425.2378
3 2020-08-26 02,3428.2168
3 2020-08-26 03,3441.5127
3 2020-08-26 04,3437.7588
3 2020-08-26 05,3449.0017
3 2020-08-26 06,3500.4453
3 2020-08-26 07,3517.7527
3 2020-08-26 08,3700.1106
3 2020-08-26 09,3724.7642
3 2020-08-26 10,3723.6973
3 2020-08-26 11,3642.3281
3 2020-08-26 12,3639.82
3 2020-08-26 13,3651.4905
3 2020-08-26 14,3650.3584
3 2020-08-26 15,3621.3267
3 2020-08-26 16,3646.1504
3 2020-08-26 17,3687.8335
3 2020-08-26 18,3674.2446
3 2020-08-26 19,3502.0706
3 2020-08-26 20,3657.452
3 2020-08-26 21,3667.5803
3 2020-08-26 22,3498.078
3 2020-08-26 23,3469.7551
3 2020-08-27 00,3468.2893
3 2020-08-27 01,3474.9175
3 2020-08-27 02,3450.0635
3 2020-08-27 03,3457.1543
3 2020-08-27 04,3471.2637
3 2020-08-27 05,3492.48
3 2020-08-27 06,3539.9792
3 2020-08-27 07,3547.2993
3 2020-08-27 08,3537.8025
3 2020-08-27 09,3535.167
3 2020-08-27 10,3588.1213
3 2020-08-27 11,3593.8203
3 2020-08-27 12,3602.565
3 2020-08-27 13,3600.2324
3 2020-08-27 14,3763.6953
3 2020-08-27 15,3768.0996
3 2020-08-27 16,3753.507
3 2020-08-27 17,3749.0762
3 2020-08-27 18,3573.9822
3 2020-08-27 19,3564.7732
3 2020-08-27 20,3560.1074
3 2020-08-27 21,3515.3171
3 2020-08-27 22,3498.1123
3 2020-08-27 23,3494.8535
3 2020-08-28 00,3444.9543
3 2020-08-28 01,3442.7573
3 2020-08-28 02,3434.5425
3 2020-08-28 03,3436.6377
3 2020-08-28 04,3444.2253
3 2020-08-28 05,3441.8474
3 2020-08-28 06,3460.3
3 2020-08-28 07,3480.6199
3 2020-08-28 08,3533.1274
3 2020-08-28 09,3544.85
3 2020-08-28 10,3563.673
3 2020-08-28 11,3533.668
3 2020-08-28 12,3525.8416
3 2020-08-28 13,3532.2742
3 2020-08-28 14,3562.4944
3 2020-08-28 15,3530.8174
3 2020-08-28 16,3535.2725
3 2020-08-28 17,3519.346
3 2020-08-28 18,3467.8865
3 2020-08-28 19,3451.5479
3 2020-08-28 20,3468.6245
3 2020-08-28 21,3458.2163
3 2020-08-28 22,3444.9802
3 2020-08-28 23,3437.999
3 2020-08-29 00,3452.6785
3 2020-08-29 01,3444.8398
3 2020-08-29 02,3441.6726
3 2020-08-29 03,3452.4016
3 2020-08-29 04,3440.006
3 2020-08-29 05,3448.9434
3 2020-08-29 06,3449.5237
3 2020-08-29 07,3467.4346
3 2020-08-29 08,3479.7795
3 2020-08-29 09,3477.553
3 2020-08-29 10,3478.2544
3 2020-08-29 11,3501.198
3 2020-08-29 12,3518.9263
3 2020-08-29 13,3525.8616
3 2020-08-29 14,3529.3591
3 2020-08-29 15,3554.1963
3 2020-08-29 16,3537.463
3 2020-08-29 17,3487.5664
3 2020-08-29 18,3470.9497
3 2020-08-29 19,3450.718
3 2020-08-29 20,3442.6965
3 2020-08-29 21,3444.398
3 2020-08-29 22,3446.0881
3 2020-08-29 23,3449.8074
3 2020-08-30 00,3440.2498
3 2020-08-30 01,3445.2104
3 2020-08-30 02,3437.8867
3 2020-08-30 03,3448.4443
3 2020-08-30 04,3440.1047
3 2020-08-30 05,3434.2415
3 2020-08-30 06,3445.566
3 2020-08-30 07,3436.3716
3 2020-08-30 08,3436.9172
3 2020-08-30 09,3428.012
3 2020-08-30 10,3414.27
3 2020-08-30 11,3399.9448
3 2020-08-30 12,3399.8054
3 2020-08-30 13,3418.4868
3 2020-08-30 14,3424.451
3 2020-08-30 15,3450.0815
3 2020-08-30 16,3475.8154
3 2020-08-30 17,3487.8447
3 2020-08-30 18,3473.8198
3 2020-08-30 19,3408.5479
3 2020-08-30 20,3443.6934
3 2020-08-30 21,3407.0442
3 2020-08-30 22,3426.389
3 2020-08-30 23,3418.7354
3 2020-08-31 00,3422.6868
3 2020-08-31 01,3442.3718
3 2020-08-31 02,3423.9612
3 2020-08-31 03,3419.9465
3 2020-08-31 04,3429.4724
3 2020-08-31 05,3442.1016
3 2020-08-31 06,3442.9727
3 2020-08-31 07,3449.3704
3 2020-08-31 08,3505.9917
3 2020-08-31 09,3536.5015
3 2020-08-31 10,3545.1633
3 2020-08-31 11,3552.9094
3 2020-08-31 12,3563.8208
3 2020-08-31 13,3561.3904
3 2020-08-31 14,3553.604
3 2020-08-31 15,3564.2517
3 2020-08-31 16,3559.3997
3 2020-08-31 17,3543.807
3 2020-08-31 18,3528.7532
3 2020-08-31 19,3540.527
3 2020-08-31 20,3471.742
3 2020-08-31 21,3530.9856
3 2020-08-31 22,3516.741
3 2020-08-31 23,3453.2146
4 2020-08-25 00,394.5456
4 2020-08-25 01,369.55783
4 2020-08-25 02,340.97165
4 2020-08-25 03,295.93335
4 2020-08-25 04,319.4839
4 2020-08-25 05,266.57413
4 2020-08-25 06,292.19858
4 2020-08-25 07,243.56041
4 2020-08-25 08,490.40646
4 2020-08-25 09,644.49945
4 2020-08-25 10,962.8463
4 2020-08-25 11,1103.7664
4 2020-08-25 12,1189.8947
4 2020-08-25 13,1288.4552
4 2020-08-25 14,1256.1183
4 2020-08-25 15,1256.1492
4 2020-08-25 16,1380.8835
4 2020-08-25 17,1258.477
4 2020-08-25 18,1096.035
4 2020-08-25 19,936.7018
4 2020-08-25 20,569.8032
4 2020-08-25 21,461.677
4 2020-08-25 22,438.75955
4 2020-08-25 23,434.95963
4 2020-08-26 00,402.5973
4 2020-08-26 01,392.33954
4 2020-08-26 02,368.49084
4 2020-08-26 03,364.71964
4 2020-08-26 04,357.17914
4 2020-08-26 05,365.645
4 2020-08-26 06,404.8331
4 2020-08-26 07,355.86234
4 2020-08-26 08,678.93756
4 2020-08-26 09,980.8156
4 2020-08-26 10,1265.5535
4 2020-08-26 11,1384.3345
4 2020-08-26 12,1468.4443
4 2020-08-26 13,1424.2812
4 2020-08-26 14,1503.8569
4 2020-08-26 15,1426.3124
4 2020-08-26 16,1481.0415
4 2020-08-26 17,1294.5151
4 2020-08-26 18,1001.3977
4 2020-08-26 19,851.0235
4 2020-08-26 20,667.68774
4 2020-08-26 21,590.94434
4 2020-08-26 22,442.09888
4 2020-08-26 23,441.96204
4 2020-08-27 00,380.9593
4 2020-08-27 01,371.01395
4 2020-08-27 02,398.81543
4 2020-08-27 03,340.91162
4 2020-08-27 04,354.7956
4 2020-08-27 05,377.00583
4 2020-08-27 06,396.87512
4 2020-08-27 07,424.2677
4 2020-08-27 08,849.7372
4 2020-08-27 09,1048.2683
4 2020-08-27 10,1315.9675
4 2020-08-27 11,1272.1233
4 2020-08-27 12,1480.5826
4 2020-08-27 13,1444.9778
4 2020-08-27 14,1454.1224
4 2020-08-27 15,1584.9069
4 2020-08-27 16,1547.6201
4 2020-08-27 17,1405.7358
4 2020-08-27 18,1136.1566
4 2020-08-27 19,1022.9589
4 2020-08-27 20,798.68195
4 2020-08-27 21,564.9476
4 2020-08-27 22,449.27448
4 2020-08-27 23,448.39008
4 2020-08-28 00,479.16818
4 2020-08-28 01,441.2973
4 2020-08-28 02,422.9428
4 2020-08-28 03,412.6378
4 2020-08-28 04,396.68335
4 2020-08-28 05,406.74033
4 2020-08-28 06,398.32303
4 2020-08-28 07,488.61172
4 2020-08-28 08,940.73346
4 2020-08-28 09,1192.5853
4 2020-08-28 10,1380.9779
4 2020-08-28 11,1589.5647
4 2020-08-28 12,1661.3986
4 2020-08-28 13,1810.584
4 2020-08-28 14,1900.6644
4 2020-08-28 15,1759.1243
4 2020-08-28 16,1938.1007
4 2020-08-28 17,1843.787
4 2020-08-28 18,1451.0165
4 2020-08-28 19,1246.0359
4 2020-08-28 20,954.5062
4 2020-08-28 21,1073.6562
4 2020-08-28 22,794.962
4 2020-08-28 23,736.2708
4 2020-08-29 00,502.80527
4 2020-08-29 01,489.90442
4 2020-08-29 02,458.8215
4 2020-08-29 03,404.45944
4 2020-08-29 04,472.95944
4 2020-08-29 05,425.94528
4 2020-08-29 06,436.0319
4 2020-08-29 07,583.9058
4 2020-08-29 08,1225.7538
4 2020-08-29 09,1771.2491
4 2020-08-29 10,1817.7357
4 2020-08-29 11,1825.005
4 2020-08-29 12,1884.2126
4 2020-08-29 13,2146.3376
4 2020-08-29 14,2060.9272
4 2020-08-29 15,2007.7765
4 2020-08-29 16,2076.724
4 2020-08-29 17,2009.8712
4 2020-08-29 18,1565.804
4 2020-08-29 19,1271.2166
4 2020-08-29 20,1519.4088
4 2020-08-29 21,1392.4905
4 2020-08-29 22,1237.0107
4 2020-08-29 23,911.79626
4 2020-08-30 00,552.04205
4 2020-08-30 01,566.17035
4 2020-08-30 02,527.1592
4 2020-08-30 03,443.10037
4 2020-08-30 04,485.76675
4 2020-08-30 05,456.6891
4 2020-08-30 06,468.55713
4 2020-08-30 07,613.65314
4 2020-08-30 08,826.03174
4 2020-08-30 09,817.97986
4 2020-08-30 10,896.8482
4 2020-08-30 11,960.671
4 2020-08-30 12,973.21783
4 2020-08-30 13,1250.6827
4 2020-08-30 14,1399.9474
4 2020-08-30 15,1444.8649
4 2020-08-30 16,1390.622
4 2020-08-30 17,1193.112
4 2020-08-30 18,1046.1528
4 2020-08-30 19,915.01245
4 2020-08-30 20,875.89636
4 2020-08-30 21,750.8946
4 2020-08-30 22,699.6225
4 2020-08-30 23,691.1538
4 2020-08-31 00,472.5078
4 2020-08-31 01,351.27185
4 2020-08-31 02,323.47617
4 2020-08-31 03,287.9984
4 2020-08-31 04,232.93956
4 2020-08-31 05,299.9951
4 2020-08-31 06,330.87323
4 2020-08-31 07,353.2322
4 2020-08-31 08,676.2143
4 2020-08-31 09,1011.0616
4 2020-08-31 10,1286.4773
4 2020-08-31 11,1363.2566
4 2020-08-31 12,1379.1931
4 2020-08-31 13,1302.7963
4 2020-08-31 14,1216.7509
4 2020-08-31 15,1277.476
4 2020-08-31 16,1342.601
4 2020-08-31 17,1223.8383
4 2020-08-31 18,967.3617
4 2020-08-31 19,744.9782
4 2020-08-31 20,607.09235
4 2020-08-31 21,507.79263
4 2020-08-31 22,368.65405
4 2020-08-31 23,419.3589
5 2020-08-25 00,2945.2146
5 2020-08-25 01,3019.2961
5 2020-08-25 02,2909.417
5 2020-08-25 03,2833.6245
5 2020-08-25 04,2747.251
5 2020-08-25 05,2418.6775
5 2020-08-25 06,2243.565
5 2020-08-25 07,2245.9863
5 2020-08-25 08,2862.11
5 2020-08-25 09,3092.2432
5 2020-08-25 10,3451.4863
5 2020-08-25 11,3475.8044
5 2020-08-25 12,3173.9548
5 2020-08-25 13,3157.5708
5 2020-08-25 14,3137.6694
5 2020-08-25 15,3152.6265
5 2020-08-25 16,2900.2383
5 2020-08-25 17,2727.525
5 2020-08-25 18,2538.965
5 2020-08-25 19,3058.0623
5 2020-08-25 20,3213.699
5 2020-08-25 21,3180.9656
5 2020-08-25 22,3261.502
5 2020-08-25 23,3215.0083
5 2020-08-26 00,3180.5532
5 2020-08-26 01,3052.7976
5 2020-08-26 02,2958.9756
5 2020-08-26 03,3030.4507
5 2020-08-26 04,3032.3652
5 2020-08-26 05,2572.5378
5 2020-08-26 06,2472.937
5 2020-08-26 07,2450.6816
5 2020-08-26 08,2914.5962
5 2020-08-26 09,3071.8179
5 2020-08-26 10,3475.8945
5 2020-08-26 11,3461.4062
5 2020-08-26 12,3274.1106
5 2020-08-26 13,3269.778
5 2020-08-26 14,3162.2563
5 2020-08-26 15,3182.1062
5 2020-08-26 16,2966.458
5 2020-08-26 17,2894.46
5 2020-08-26 18,2553.5032
5 2020-08-26 19,3100.9907
5 2020-08-26 20,3226.0508
5 2020-08-26 21,3237.2188
5 2020-08-26 22,3284.9316
5 2020-08-26 23,3171.665
5 2020-08-27 00,2923.3433
5 2020-08-27 01,2792.1907
5 2020-08-27 02,2848.0972
5 2020-08-27 03,2890.913
5 2020-08-27 04,2788.382
5 2020-08-27 05,2451.2053
5 2020-08-27 06,2140.9072
5 2020-08-27 07,2260.317
5 2020-08-27 08,2773.5708
5 2020-08-27 09,3120.4756
5 2020-08-27 10,3306.3838
5 2020-08-27 11,3314.752
5 2020-08-27 12,3102.8838
5 2020-08-27 13,2982.4038
5 2020-08-27 14,2926.357
5 2020-08-27 15,3001.3293
5 2020-08-27 16,2895.456
5 2020-08-27 17,2768.3184
5 2020-08-27 18,2582.5676
5 2020-08-27 19,3282.9102
5 2020-08-27 20,3453.244
5 2020-08-27 21,3385.5957
5 2020-08-27 22,3373.5688
5 2020-08-27 23,3404.6755
5 2020-08-28 00,3320.8245
5 2020-08-28 01,3018.0376
5 2020-08-28 02,2790.1746
5 2020-08-28 03,2659.0537
5 2020-08-28 04,2633.2192
5 2020-08-28 05,2531.7803
5 2020-08-28 06,2388.5417
5 2020-08-28 07,2194.8616
5 2020-08-28 08,2601.715
5 2020-08-28 09,2700.8562
5 2020-08-28 10,3215.4976
5 2020-08-28 11,3217.2773
5 2020-08-28 12,3049.3777
5 2020-08-28 13,3011.6306
5 2020-08-28 14,2910.4534
5 2020-08-28 15,2959.0212
5 2020-08-28 16,2921.6362
5 2020-08-28 17,2807.7966
5 2020-08-28 18,2525.5454
5 2020-08-28 19,3232.1138
5 2020-08-28 20,3347.128
5 2020-08-28 21,3403.4888
5 2020-08-28 22,3300.427
5 2020-08-28 23,3253.7656
5 2020-08-29 00,3227.9734
5 2020-08-29 01,3217.3625
5 2020-08-29 02,3040.1125
5 2020-08-29 03,3083.2131
5 2020-08-29 04,3229.7124
5 2020-08-29 05,2963.1265
5 2020-08-29 06,2554.4011
5 2020-08-29 07,2558.3076
5 2020-08-29 08,2886.8032
5 2020-08-29 09,2968.42
5 2020-08-29 10,3017.8647
5 2020-08-29 11,3061.4636
5 2020-08-29 12,2830.3765
5 2020-08-29 13,2912.7349
5 2020-08-29 14,2931.5745
5 2020-08-29 15,2975.0615
5 2020-08-29 16,2925.1846
5 2020-08-29 17,2847.1633
5 2020-08-29 18,2564.08
5 2020-08-29 19,3214.9478
5 2020-08-29 20,3364.2654
5 2020-08-29 21,3348.924
5 2020-08-29 22,3273.6091
5 2020-08-29 23,3215.0278
5 2020-08-30 00,3379.8826
5 2020-08-30 01,3280.9258
5 2020-08-30 02,3218.9778
5 2020-08-30 03,3297.4763
5 2020-08-30 04,3401.9678
5 2020-08-30 05,3147.431
5 2020-08-30 06,2609.3245
5 2020-08-30 07,2503.2405
5 2020-08-30 08,3009.2102
5 2020-08-30 09,3215.8616
5 2020-08-30 10,3186.3525
5 2020-08-30 11,3205.9988
5 2020-08-30 12,3138.919
5 2020-08-30 13,3049.4846
5 2020-08-30 14,3127.03
5 2020-08-30 15,3131.1365
5 2020-08-30 16,3100.6265
5 2020-08-30 17,2998.7217
5 2020-08-30 18,2515.1243
5 2020-08-30 19,3193.568
5 2020-08-30 20,3343.7466
5 2020-08-30 21,3406.7295
5 2020-08-30 22,3460.3496
5 2020-08-30 23,3411.6877
5 2020-08-31 00,3075.6187
5 2020-08-31 01,2948.0024
5 2020-08-31 02,2871.0254
5 2020-08-31 03,2876.9712
5 2020-08-31 04,2923.378
5 2020-08-31 05,2602.293
5 2020-08-31 06,2356.4138
5 2020-08-31 07,2391.131
5 2020-08-31 08,2794.0327
5 2020-08-31 09,3026.5479
5 2020-08-31 10,3267.4192
5 2020-08-31 11,3268.955
5 2020-08-31 12,3238.5415
5 2020-08-31 13,3070.1667
5 2020-08-31 14,2951.4277
5 2020-08-31 15,2992.6824
5 2020-08-31 16,2805.004
5 2020-08-31 17,2810.3413
5 2020-08-31 18,2636.473
5 2020-08-31 19,3246.9543
5 2020-08-31 20,3424.7725
5 2020-08-31 21,3297.0625
5 2020-08-31 22,3220.8418
5 2020-08-31 23,3093.3877
6 2020-08-25 00,676.6086
6 2020-08-25 01,649.0132
6 2020-08-25 02,603.2131
6 2020-08-25 03,600.392
